datetime,CH1_V,CH1_T_C,CH2_V,CH2_T_C,CH3_V,CH3_T_C,CH4_V,CH4_T_C
2026_05_08_20_59_06.001,2.231600,42.552,2.253200,43.312,2.184800,40.943,2.200400,41.474
2026_05_08_20_59_07.009,2.231500,42.548,2.253100,43.308,2.184700,40.940,2.200700,41.484
2026_05_08_20_59_08.001,2.231600,42.552,2.253300,43.316,2.185100,40.954,2.200300,41.470
2026_05_08_20_59_09.005,2.231900,42.562,2.253600,43.326,2.184800,40.943,2.200400,41.474
2026_05_08_20_59_10.000,2.232000,42.566,2.253300,43.316,2.184300,40.927,2.200700,41.484
2026_05_08_20_59_11.000,2.231600,42.552,2.253300,43.316,2.184100,40.920,2.200400,41.474
2026_05_08_20_59_12.007,2.231700,42.555,2.253600,43.326,2.184300,40.927,2.200500,41.477
2026_05_08_20_59_13.000,2.231500,42.548,2.253300,43.316,2.184400,40.930,2.200100,41.464
2026_05_08_20_59_14.000,2.231600,42.552,2.253500,43.323,2.184300,40.927,2.200500,41.477
2026_05_08_20_59_15.009,2.231700,42.555,2.253300,43.316,2.184400,40.930,2.200100,41.464
2026_05_08_20_59_16.005,2.231600,42.552,2.253200,43.312,2.184100,40.920,2.200500,41.477
2026_05_08_20_59_17.000,2.231600,42.552,2.253300,43.316,2.184300,40.927,2.200700,41.484
2026_05_08_20_59_18.000,2.231500,42.548,2.252900,43.301,2.184000,40.916,2.200100,41.464
2026_05_08_20_59_19.001,2.231200,42.538,2.252900,43.301,2.184000,40.916,2.200100,41.464
2026_05_08_20_59_20.000,2.231600,42.552,2.253500,43.323,2.184300,40.927,2.200100,41.464
2026_05_08_20_59_21.004,2.231500,42.548,2.253300,43.316,2.184300,40.927,2.200400,41.474
2026_05_08_20_59_22.000,2.231900,42.562,2.253300,43.316,2.184300,40.927,2.200000,41.460
2026_05_08_20_59_23.000,2.231600,42.552,2.253600,43.326,2.183900,40.913,2.200100,41.464
2026_05_08_20_59_24.001,2.232000,42.566,2.253700,43.330,2.184400,40.930,2.200000,41.460
2026_05_08_20_59_25.000,2.231900,42.562,2.253900,43.337,2.184700,40.940,2.200400,41.474
2026_05_08_20_59_26.000,2.231900,42.562,2.254000,43.340,2.184800,40.943,2.200700,41.484
2026_05_08_20_59_27.001,2.232000,42.566,2.254000,43.340,2.185100,40.954,2.200500,41.477
2026_05_08_20_59_28.001,2.231700,42.555,2.253900,43.337,2.185100,40.954,2.200400,41.474
2026_05_08_20_59_29.007,2.232000,42.566,2.253900,43.337,2.184900,40.947,2.200700,41.484
2026_05_08_20_59_30.004,2.231900,42.562,2.254100,43.344,2.185200,40.957,2.200500,41.477
2026_05_08_20_59_31.000,2.231700,42.555,2.254000,43.340,2.185100,40.954,2.200400,41.474
2026_05_08_20_59_32.001,2.232300,42.576,2.254100,43.344,2.185300,40.960,2.200500,41.477
2026_05_08_20_59_33.003,2.232000,42.566,2.254000,43.340,2.185100,40.954,2.200400,41.474
2026_05_08_20_59_34.000,2.231700,42.555,2.254000,43.340,2.184900,40.947,2.200800,41.488
2026_05_08_20_59_35.004,2.231700,42.555,2.254400,43.355,2.185200,40.957,2.200700,41.484
2026_05_08_20_59_36.010,2.232000,42.566,2.254300,43.351,2.185300,40.960,2.200000,41.460
2026_05_08_20_59_37.000,2.232000,42.566,2.254300,43.351,2.185300,40.960,2.200100,41.464
2026_05_08_20_59_38.000,2.232000,42.566,2.254300,43.351,2.184800,40.943,2.200100,41.464
2026_05_08_20_59_39.009,2.232300,42.576,2.254400,43.355,2.185200,40.957,2.199900,41.457
2026_05_08_20_59_40.000,2.232000,42.566,2.254700,43.365,2.185200,40.957,2.200100,41.464
2026_05_08_20_59_41.003,2.232500,42.583,2.254900,43.372,2.185100,40.954,2.200100,41.464
2026_05_08_20_59_42.000,2.232000,42.566,2.254500,43.358,2.184800,40.943,2.200400,41.474
2026_05_08_20_59_43.001,2.232100,42.569,2.254700,43.365,2.185300,40.960,2.200100,41.464
2026_05_08_20_59_44.004,2.232700,42.590,2.254500,43.358,2.185700,40.974,2.200300,41.470
2026_05_08_20_59_45.008,2.232400,42.580,2.254100,43.344,2.185900,40.981,2.200100,41.464
2026_05_08_20_59_46.000,2.232300,42.576,2.254400,43.355,2.185900,40.981,2.200100,41.464
2026_05_08_20_59_47.007,2.232500,42.583,2.254500,43.358,2.186100,40.987,2.200300,41.470
2026_05_08_20_59_48.009,2.232800,42.594,2.254400,43.355,2.185900,40.981,2.200100,41.464
2026_05_08_20_59_49.007,2.232300,42.576,2.253900,43.337,2.185900,40.981,2.200300,41.470
2026_05_08_20_59_50.002,2.232300,42.576,2.253900,43.337,2.185900,40.981,2.200100,41.464
2026_05_08_20_59_51.000,2.232100,42.569,2.253600,43.326,2.185900,40.981,2.200000,41.460
2026_05_08_20_59_52.005,2.231900,42.562,2.254400,43.355,2.185900,40.981,2.200100,41.464
2026_05_08_20_59_53.000,2.232100,42.569,2.253900,43.337,2.186000,40.984,2.200400,41.474
2026_05_08_20_59_54.009,2.232300,42.576,2.254000,43.340,2.185600,40.971,2.200300,41.470
2026_05_08_20_59_55.004,2.232300,42.576,2.254100,43.344,2.185700,40.974,2.200400,41.474
2026_05_08_20_59_56.006,2.232100,42.569,2.254500,43.358,2.185600,40.971,2.200100,41.464
2026_05_08_20_59_57.000,2.232100,42.569,2.254300,43.351,2.185600,40.971,2.200100,41.464
2026_05_08_20_59_58.001,2.232000,42.566,2.254100,43.344,2.185900,40.981,2.200500,41.477
2026_05_08_20_59_59.008,2.232400,42.580,2.254100,43.344,2.185900,40.981,2.200500,41.477
2026_05_08_21_00_00.002,2.232400,42.580,2.254100,43.344,2.185900,40.981,2.200700,41.484
2026_05_08_21_00_01.000,2.232500,42.583,2.254000,43.340,2.185700,40.974,2.200400,41.474
2026_05_08_21_00_02.002,2.232100,42.569,2.254000,43.340,2.186000,40.984,2.200700,41.484
2026_05_08_21_00_03.006,2.232500,42.583,2.254300,43.351,2.185500,40.967,2.200700,41.484
2026_05_08_21_00_04.000,2.232100,42.569,2.254400,43.355,2.185700,40.974,2.200800,41.488
2026_05_08_21_00_05.001,2.232300,42.576,2.254400,43.355,2.186300,40.994,2.200700,41.484
2026_05_08_21_00_06.002,2.231900,42.562,2.254500,43.358,2.186000,40.984,2.200700,41.484
2026_05_08_21_00_07.006,2.232000,42.566,2.254700,43.365,2.185900,40.981,2.200900,41.491
2026_05_08_21_00_08.000,2.232100,42.569,2.254800,43.369,2.185900,40.981,2.201100,41.498
2026_05_08_21_00_09.000,2.232300,42.576,2.254900,43.372,2.186400,40.998,2.200900,41.491
2026_05_08_21_00_10.001,2.232400,42.580,2.255200,43.383,2.186400,40.998,2.201200,41.501
2026_05_08_21_00_11.007,2.232400,42.580,2.254900,43.372,2.186000,40.984,2.201200,41.501
2026_05_08_21_00_12.006,2.232400,42.580,2.254900,43.372,2.186000,40.984,2.201100,41.498
2026_05_08_21_00_13.005,2.232700,42.590,2.254800,43.369,2.186300,40.994,2.201100,41.498
2026_05_08_21_00_14.002,2.232300,42.576,2.254700,43.365,2.186400,40.998,2.201100,41.498
2026_05_08_21_00_15.001,2.232700,42.590,2.255200,43.383,2.186500,41.001,2.201300,41.505
2026_05_08_21_00_16.000,2.232500,42.583,2.255500,43.394,2.186500,41.001,2.201500,41.512
2026_05_08_21_00_17.002,2.232800,42.594,2.255100,43.379,2.186500,41.001,2.201300,41.505
2026_05_08_21_00_18.001,2.232500,42.583,2.254800,43.369,2.186500,41.001,2.201200,41.501
2026_05_08_21_00_19.006,2.232800,42.594,2.255200,43.383,2.186300,40.994,2.201300,41.505
2026_05_08_21_00_20.000,2.233100,42.604,2.255100,43.379,2.186500,41.001,2.201300,41.505
2026_05_08_21_00_21.003,2.232400,42.580,2.254900,43.372,2.186300,40.994,2.201300,41.505
2026_05_08_21_00_22.008,2.232500,42.583,2.255100,43.379,2.186500,41.001,2.200900,41.491
2026_05_08_21_00_23.007,2.232900,42.597,2.255100,43.379,2.186400,40.998,2.201300,41.505
2026_05_08_21_00_24.000,2.232900,42.597,2.255100,43.379,2.186000,40.984,2.201600,41.515
2026_05_08_21_00_25.000,2.233100,42.604,2.255300,43.387,2.185900,40.981,2.201600,41.515
2026_05_08_21_00_26.011,2.232900,42.597,2.254900,43.372,2.185900,40.981,2.201300,41.505
2026_05_08_21_00_27.000,2.232900,42.597,2.255200,43.383,2.186000,40.984,2.201500,41.512
2026_05_08_21_00_28.008,2.233500,42.618,2.255100,43.379,2.186000,40.984,2.201900,41.525
2026_05_08_21_00_29.011,2.233200,42.608,2.255100,43.379,2.186100,40.987,2.201900,41.525
2026_05_08_21_00_30.003,2.233300,42.611,2.255100,43.379,2.186300,40.994,2.202000,41.529
2026_05_08_21_00_31.003,2.233300,42.611,2.255300,43.387,2.186400,40.998,2.201900,41.525
2026_05_08_21_00_32.000,2.233600,42.622,2.255300,43.387,2.186800,41.011,2.201600,41.515
2026_05_08_21_00_33.005,2.233600,42.622,2.255700,43.401,2.186900,41.015,2.201500,41.512
2026_05_08_21_00_34.004,2.233600,42.622,2.255700,43.401,2.186900,41.015,2.201300,41.505
2026_05_08_21_00_35.005,2.233300,42.611,2.256300,43.422,2.186900,41.015,2.201500,41.512
2026_05_08_21_00_36.006,2.233500,42.618,2.256000,43.411,2.186900,41.015,2.201700,41.518
2026_05_08_21_00_37.003,2.233300,42.611,2.255900,43.408,2.187200,41.025,2.201700,41.518
2026_05_08_21_00_38.000,2.233500,42.618,2.255900,43.408,2.187100,41.021,2.201600,41.515
2026_05_08_21_00_39.000,2.233600,42.622,2.255900,43.408,2.187200,41.025,2.201600,41.515
2026_05_08_21_00_40.000,2.234100,42.639,2.256000,43.411,2.186900,41.015,2.202100,41.532
2026_05_08_21_00_41.007,2.234000,42.636,2.256000,43.411,2.186700,41.008,2.202000,41.529
2026_05_08_21_00_42.007,2.233600,42.622,2.255700,43.401,2.186700,41.008,2.201700,41.518
2026_05_08_21_00_43.000,2.233500,42.618,2.255700,43.401,2.186500,41.001,2.202000,41.529
2026_05_08_21_00_44.007,2.233500,42.618,2.255900,43.408,2.186900,41.015,2.202000,41.529
2026_05_08_21_00_45.005,2.233600,42.622,2.255500,43.394,2.186500,41.001,2.202000,41.529
2026_05_08_21_00_46.004,2.233900,42.632,2.255300,43.387,2.186700,41.008,2.201900,41.525
2026_05_08_21_00_47.000,2.233700,42.625,2.255300,43.387,2.186500,41.001,2.201900,41.525
2026_05_08_21_00_48.000,2.233500,42.618,2.255600,43.397,2.186500,41.001,2.201900,41.525
2026_05_08_21_00_49.006,2.233200,42.608,2.255500,43.394,2.186300,40.994,2.202300,41.539
2026_05_08_21_00_50.005,2.233100,42.604,2.255500,43.394,2.186500,41.001,2.201900,41.525
2026_05_08_21_00_51.006,2.233200,42.608,2.255300,43.387,2.186500,41.001,2.202000,41.529
2026_05_08_21_00_52.004,2.232800,42.594,2.254800,43.369,2.186400,40.998,2.201700,41.518
2026_05_08_21_00_53.000,2.233100,42.604,2.254800,43.369,2.186700,41.008,2.201700,41.518
2026_05_08_21_00_54.007,2.232800,42.594,2.254800,43.369,2.186400,40.998,2.201900,41.525
2026_05_08_21_00_55.000,2.232500,42.583,2.255100,43.379,2.186300,40.994,2.201700,41.518
2026_05_08_21_00_56.006,2.232400,42.580,2.255100,43.379,2.186500,41.001,2.201900,41.525
2026_05_08_21_00_57.004,2.232500,42.583,2.255200,43.383,2.186500,41.001,2.201900,41.525
2026_05_08_21_00_58.005,2.232500,42.583,2.255300,43.387,2.186700,41.008,2.201900,41.525
2026_05_08_21_00_59.000,2.232700,42.590,2.255300,43.387,2.186400,40.998,2.201900,41.525
2026_05_08_21_01_00.000,2.232700,42.590,2.255200,43.383,2.186500,41.001,2.202000,41.529
2026_05_08_21_01_01.003,2.232700,42.590,2.255300,43.387,2.186300,40.994,2.202300,41.539
2026_05_08_21_01_02.005,2.232800,42.594,2.255500,43.394,2.186400,40.998,2.202000,41.529
2026_05_08_21_01_03.000,2.232800,42.594,2.255300,43.387,2.186400,40.998,2.201900,41.525
2026_05_08_21_01_04.002,2.232500,42.583,2.255300,43.387,2.186300,40.994,2.202100,41.532
2026_05_08_21_01_05.001,2.232700,42.590,2.255600,43.397,2.186400,40.998,2.202000,41.529
2026_05_08_21_01_06.001,2.232900,42.597,2.255500,43.394,2.186400,40.998,2.202000,41.529
2026_05_08_21_01_07.008,2.233500,42.618,2.255500,43.394,2.186700,41.008,2.201700,41.518
2026_05_08_21_01_08.009,2.233500,42.618,2.255200,43.383,2.186700,41.008,2.201900,41.525
2026_05_08_21_01_09.000,2.233300,42.611,2.255500,43.394,2.186400,40.998,2.201700,41.518
2026_05_08_21_01_10.000,2.233500,42.618,2.255600,43.397,2.186700,41.008,2.201600,41.515
2026_05_08_21_01_11.002,2.233200,42.608,2.255300,43.387,2.186300,40.994,2.201700,41.518
2026_05_08_21_01_12.006,2.233500,42.618,2.255600,43.397,2.186500,41.001,2.201700,41.518
2026_05_08_21_01_13.002,2.233300,42.611,2.255600,43.397,2.186800,41.011,2.201600,41.515
2026_05_08_21_01_14.000,2.233700,42.625,2.255600,43.397,2.186700,41.008,2.201700,41.518
2026_05_08_21_01_15.004,2.233100,42.604,2.255700,43.401,2.186700,41.008,2.201700,41.518
2026_05_08_21_01_16.000,2.232900,42.597,2.255900,43.408,2.186500,41.001,2.201500,41.512
2026_05_08_21_01_17.002,2.233200,42.608,2.255900,43.408,2.186700,41.008,2.201500,41.512
2026_05_08_21_01_18.000,2.232900,42.597,2.255900,43.408,2.186700,41.008,2.201500,41.512
2026_05_08_21_01_19.005,2.233100,42.604,2.256000,43.411,2.186900,41.015,2.201300,41.505
2026_05_08_21_01_20.008,2.233200,42.608,2.256100,43.415,2.186700,41.008,2.201700,41.518
2026_05_08_21_01_21.000,2.232900,42.597,2.256100,43.415,2.186900,41.015,2.201600,41.515
2026_05_08_21_01_22.008,2.232800,42.594,2.256500,43.429,2.186700,41.008,2.202000,41.529
2026_05_08_21_01_23.006,2.232900,42.597,2.256100,43.415,2.186700,41.008,2.201900,41.525
2026_05_08_21_01_24.000,2.232700,42.590,2.256000,43.411,2.187100,41.021,2.201900,41.525
2026_05_08_21_01_25.004,2.232800,42.594,2.256100,43.415,2.187100,41.021,2.201900,41.525
2026_05_08_21_01_26.006,2.232800,42.594,2.256100,43.415,2.186700,41.008,2.202000,41.529
2026_05_08_21_01_27.003,2.232800,42.594,2.256300,43.422,2.186500,41.001,2.202300,41.539
2026_05_08_21_01_28.000,2.232800,42.594,2.256100,43.415,2.186500,41.001,2.202300,41.539
2026_05_08_21_01_29.004,2.232900,42.597,2.256000,43.411,2.186900,41.015,2.202000,41.529
2026_05_08_21_01_30.007,2.233200,42.608,2.255900,43.408,2.187200,41.025,2.201900,41.525
2026_05_08_21_01_31.003,2.233100,42.604,2.255900,43.408,2.186900,41.015,2.202300,41.539
2026_05_08_21_01_32.006,2.233100,42.604,2.256300,43.422,2.187200,41.025,2.202400,41.542
2026_05_08_21_01_33.000,2.233200,42.608,2.256300,43.422,2.187500,41.035,2.202700,41.553
2026_05_08_21_01_34.000,2.233600,42.622,2.256100,43.415,2.186900,41.015,2.202500,41.546
2026_05_08_21_01_35.001,2.233700,42.625,2.256300,43.422,2.187300,41.028,2.202800,41.556
2026_05_08_21_01_36.006,2.234000,42.636,2.256100,43.415,2.187300,41.028,2.202800,41.556
2026_05_08_21_01_37.009,2.234400,42.650,2.256100,43.415,2.186900,41.015,2.202900,41.559
2026_05_08_21_01_38.010,2.234300,42.646,2.256000,43.411,2.186500,41.001,2.202800,41.556
2026_05_08_21_01_39.001,2.233900,42.632,2.256000,43.411,2.186700,41.008,2.202900,41.559
2026_05_08_21_01_40.006,2.233700,42.625,2.256400,43.426,2.186900,41.015,2.202900,41.559
2026_05_08_21_01_41.005,2.234100,42.639,2.256300,43.422,2.186700,41.008,2.202700,41.553
2026_05_08_21_01_42.000,2.234300,42.646,2.256300,43.422,2.186900,41.015,2.202800,41.556
2026_05_08_21_01_43.009,2.234100,42.639,2.256700,43.436,2.186800,41.011,2.202800,41.556
2026_05_08_21_01_44.000,2.233200,42.608,2.256300,43.422,2.186400,40.998,2.203100,41.566
2026_05_08_21_01_45.010,2.233500,42.618,2.256300,43.422,2.186400,40.998,2.202800,41.556
2026_05_08_21_01_46.001,2.233500,42.618,2.256400,43.426,2.186700,41.008,2.202800,41.556
2026_05_08_21_01_47.000,2.233500,42.618,2.256700,43.436,2.186800,41.011,2.202700,41.553
2026_05_08_21_01_48.004,2.233500,42.618,2.256300,43.422,2.186700,41.008,2.202700,41.553
2026_05_08_21_01_49.011,2.233700,42.625,2.256000,43.411,2.186900,41.015,2.202700,41.553
2026_05_08_21_01_50.006,2.233900,42.632,2.256100,43.415,2.186500,41.001,2.202800,41.556
2026_05_08_21_01_51.005,2.233700,42.625,2.256300,43.422,2.186700,41.008,2.202700,41.553
2026_05_08_21_01_52.001,2.234000,42.636,2.256500,43.429,2.186700,41.008,2.203100,41.566
2026_05_08_21_01_53.007,2.234000,42.636,2.256700,43.436,2.186900,41.015,2.202900,41.559
2026_05_08_21_01_54.008,2.233900,42.632,2.256700,43.436,2.186900,41.015,2.203200,41.570
2026_05_08_21_01_55.006,2.233900,42.632,2.257200,43.454,2.187100,41.021,2.203500,41.580
2026_05_08_21_01_56.007,2.234100,42.639,2.257100,43.451,2.187200,41.025,2.203200,41.570
2026_05_08_21_01_57.000,2.234300,42.646,2.257200,43.454,2.187200,41.025,2.203100,41.566
2026_05_08_21_01_58.009,2.234000,42.636,2.256900,43.443,2.187100,41.021,2.202900,41.559
2026_05_08_21_01_59.004,2.234000,42.636,2.256900,43.443,2.186800,41.011,2.203100,41.566
2026_05_08_21_02_00.006,2.234300,42.646,2.256800,43.440,2.186800,41.011,2.202800,41.556
2026_05_08_21_02_01.007,2.233900,42.632,2.256500,43.429,2.186800,41.011,2.202900,41.559
2026_05_08_21_02_02.000,2.233900,42.632,2.256500,43.429,2.186500,41.001,2.202900,41.559
2026_05_08_21_02_03.005,2.233900,42.632,2.256300,43.422,2.186800,41.011,2.202900,41.559
2026_05_08_21_02_04.000,2.234000,42.636,2.256100,43.415,2.186900,41.015,2.202900,41.559
2026_05_08_21_02_05.008,2.233900,42.632,2.256400,43.426,2.186800,41.011,2.203200,41.570
2026_05_08_21_02_06.000,2.233700,42.625,2.256700,43.436,2.187100,41.021,2.203300,41.573
2026_05_08_21_02_07.007,2.233600,42.622,2.256500,43.429,2.187100,41.021,2.203100,41.566
2026_05_08_21_02_08.002,2.234000,42.636,2.256500,43.429,2.187100,41.021,2.202900,41.559
2026_05_08_21_02_09.000,2.234100,42.639,2.256700,43.436,2.187100,41.021,2.203200,41.570
2026_05_08_21_02_10.009,2.234100,42.639,2.256400,43.426,2.187200,41.025,2.203200,41.570
2026_05_08_21_02_11.001,2.233900,42.632,2.256500,43.429,2.187100,41.021,2.203100,41.566
2026_05_08_21_02_12.004,2.233900,42.632,2.256100,43.415,2.187200,41.025,2.203100,41.566
2026_05_08_21_02_13.008,2.234300,42.646,2.256400,43.426,2.186900,41.015,2.203300,41.573
2026_05_08_21_02_14.011,2.234300,42.646,2.255900,43.408,2.186900,41.015,2.203200,41.570
2026_05_08_21_02_15.004,2.234500,42.653,2.256000,43.411,2.186800,41.011,2.202800,41.556
2026_05_08_21_02_16.000,2.234100,42.639,2.256100,43.415,2.186800,41.011,2.202900,41.559
2026_05_08_21_02_17.007,2.234100,42.639,2.256100,43.415,2.187200,41.025,2.202800,41.556
2026_05_08_21_02_18.001,2.233700,42.625,2.255700,43.401,2.187200,41.025,2.202700,41.553
2026_05_08_21_02_19.012,2.234000,42.636,2.256000,43.411,2.186900,41.015,2.202800,41.556
2026_05_08_21_02_20.000,2.233900,42.632,2.255600,43.397,2.187200,41.025,2.202500,41.546
2026_05_08_21_02_21.005,2.233700,42.625,2.255700,43.401,2.187100,41.021,2.202500,41.546
2026_05_08_21_02_22.002,2.234300,42.646,2.255900,43.408,2.187200,41.025,2.202800,41.556
2026_05_08_21_02_23.001,2.234100,42.639,2.256300,43.422,2.187200,41.025,2.202700,41.553
2026_05_08_21_02_24.000,2.233900,42.632,2.256100,43.415,2.187500,41.035,2.202800,41.556
2026_05_08_21_02_25.000,2.234000,42.636,2.256300,43.422,2.187300,41.028,2.202800,41.556
2026_05_08_21_02_26.006,2.234100,42.639,2.256400,43.426,2.187300,41.028,2.203200,41.570
2026_05_08_21_02_27.009,2.234100,42.639,2.256700,43.436,2.187200,41.025,2.203300,41.573
2026_05_08_21_02_28.002,2.234000,42.636,2.256400,43.426,2.187300,41.028,2.203200,41.570
2026_05_08_21_02_29.001,2.233500,42.618,2.256400,43.426,2.187300,41.028,2.202900,41.559
2026_05_08_21_02_30.000,2.233700,42.625,2.256300,43.422,2.187900,41.048,2.202800,41.556
2026_05_08_21_02_31.008,2.234000,42.636,2.256300,43.422,2.187900,41.048,2.202900,41.559
2026_05_08_21_02_32.009,2.233900,42.632,2.256100,43.415,2.188000,41.052,2.203100,41.566
2026_05_08_21_02_33.003,2.234300,42.646,2.256700,43.436,2.187600,41.038,2.203200,41.570
2026_05_08_21_02_34.000,2.233900,42.632,2.256400,43.426,2.187600,41.038,2.202800,41.556
2026_05_08_21_02_35.005,2.234000,42.636,2.256000,43.411,2.187300,41.028,2.203100,41.566
2026_05_08_21_02_36.004,2.234000,42.636,2.256300,43.422,2.187300,41.028,2.203200,41.570
2026_05_08_21_02_37.005,2.234000,42.636,2.256400,43.426,2.187500,41.035,2.203100,41.566
2026_05_08_21_02_38.007,2.233600,42.622,2.256400,43.426,2.187200,41.025,2.203200,41.570
2026_05_08_21_02_39.000,2.233600,42.622,2.256100,43.415,2.187500,41.035,2.203300,41.573
2026_05_08_21_02_40.001,2.234100,42.639,2.256500,43.429,2.187600,41.038,2.203100,41.566
2026_05_08_21_02_41.001,2.234300,42.646,2.256900,43.443,2.187700,41.042,2.203200,41.570
2026_05_08_21_02_42.007,2.234500,42.653,2.256800,43.440,2.187600,41.038,2.203100,41.566
2026_05_08_21_02_43.007,2.234400,42.650,2.256500,43.429,2.187300,41.028,2.203100,41.566
2026_05_08_21_02_44.007,2.234400,42.650,2.256500,43.429,2.187300,41.028,2.202900,41.559
2026_05_08_21_02_45.001,2.234400,42.650,2.256300,43.422,2.187300,41.028,2.202900,41.559
2026_05_08_21_02_46.005,2.234100,42.639,2.256500,43.429,2.187600,41.038,2.203200,41.570
2026_05_08_21_02_47.000,2.233900,42.632,2.256700,43.436,2.187500,41.035,2.202800,41.556
2026_05_08_21_02_48.008,2.232900,42.597,2.256700,43.436,2.187300,41.028,2.202900,41.559
2026_05_08_21_02_49.000,2.233100,42.604,2.256800,43.440,2.187300,41.028,2.202900,41.559
2026_05_08_21_02_50.000,2.233200,42.608,2.256800,43.440,2.187700,41.042,2.202900,41.559
2026_05_08_21_02_51.006,2.234100,42.639,2.256900,43.443,2.187600,41.038,2.203100,41.566
2026_05_08_21_02_52.006,2.234500,42.653,2.256900,43.443,2.187900,41.048,2.203200,41.570
2026_05_08_21_02_53.002,2.234100,42.639,2.256800,43.440,2.187500,41.035,2.202900,41.559
2026_05_08_21_02_54.010,2.234000,42.636,2.256800,43.440,2.187300,41.028,2.203300,41.573
2026_05_08_21_02_55.004,2.234100,42.639,2.256900,43.443,2.187300,41.028,2.203300,41.573
2026_05_08_21_02_56.000,2.234000,42.636,2.256900,43.443,2.187300,41.028,2.203300,41.573
2026_05_08_21_02_57.001,2.233900,42.632,2.256900,43.443,2.187500,41.035,2.203200,41.570
2026_05_08_21_02_58.000,2.233600,42.622,2.256900,43.443,2.187200,41.025,2.203500,41.580
2026_05_08_21_02_59.000,2.233500,42.618,2.257100,43.451,2.187100,41.021,2.203200,41.570
2026_05_08_21_03_00.005,2.233600,42.622,2.257100,43.451,2.186900,41.015,2.202700,41.553
2026_05_08_21_03_01.002,2.234000,42.636,2.257200,43.454,2.187700,41.042,2.202700,41.553
2026_05_08_21_03_02.000,2.233900,42.632,2.257100,43.451,2.187600,41.038,2.202800,41.556
2026_05_08_21_03_03.004,2.233600,42.622,2.257200,43.454,2.187700,41.042,2.202900,41.559
2026_05_08_21_03_04.005,2.233700,42.625,2.257100,43.451,2.187600,41.038,2.202900,41.559
2026_05_08_21_03_05.006,2.233600,42.622,2.256500,43.429,2.187500,41.035,2.203300,41.573
2026_05_08_21_03_06.000,2.233700,42.625,2.256300,43.422,2.187200,41.025,2.203200,41.570
2026_05_08_21_03_07.004,2.233600,42.622,2.256100,43.415,2.187300,41.028,2.203100,41.566
2026_05_08_21_03_08.011,2.233500,42.618,2.256400,43.426,2.186900,41.015,2.202900,41.559
2026_05_08_21_03_09.000,2.234100,42.639,2.256400,43.426,2.186900,41.015,2.203100,41.566
2026_05_08_21_03_10.000,2.234100,42.639,2.256500,43.429,2.187200,41.025,2.203300,41.573
2026_05_08_21_03_11.008,2.234300,42.646,2.256800,43.440,2.187200,41.025,2.203300,41.573
2026_05_08_21_03_12.018,2.234300,42.646,2.256900,43.443,2.187200,41.025,2.203500,41.580
2026_05_08_21_03_13.010,2.234100,42.639,2.256900,43.443,2.187600,41.038,2.203500,41.580
2026_05_08_21_03_14.000,2.233600,42.622,2.257100,43.451,2.187700,41.042,2.203200,41.570
2026_05_08_21_03_15.008,2.233600,42.622,2.257100,43.451,2.187500,41.035,2.202900,41.559
2026_05_08_21_03_16.000,2.233600,42.622,2.257100,43.451,2.187500,41.035,2.203300,41.573
2026_05_08_21_03_17.000,2.234000,42.636,2.256700,43.436,2.187700,41.042,2.203500,41.580
2026_05_08_21_03_18.008,2.233900,42.632,2.256800,43.440,2.188000,41.052,2.203500,41.580
2026_05_08_21_03_19.000,2.233900,42.632,2.256900,43.443,2.188100,41.055,2.203100,41.566
2026_05_08_21_03_20.000,2.233700,42.625,2.257100,43.451,2.187900,41.048,2.203500,41.580
2026_05_08_21_03_21.010,2.233600,42.622,2.256900,43.443,2.187900,41.048,2.203300,41.573
2026_05_08_21_03_22.002,2.233700,42.625,2.257200,43.454,2.188100,41.055,2.203600,41.583
2026_05_08_21_03_23.002,2.233900,42.632,2.257200,43.454,2.188500,41.069,2.203300,41.573
2026_05_08_21_03_24.006,2.233900,42.632,2.257200,43.454,2.188300,41.062,2.203300,41.573
2026_05_08_21_03_25.000,2.233700,42.625,2.257100,43.451,2.187900,41.048,2.203700,41.587
2026_05_08_21_03_26.009,2.233600,42.622,2.257100,43.451,2.187900,41.048,2.203600,41.583
2026_05_08_21_03_27.000,2.233600,42.622,2.256800,43.440,2.188000,41.052,2.203300,41.573
2026_05_08_21_03_28.000,2.233700,42.625,2.256700,43.436,2.187700,41.042,2.203300,41.573
2026_05_08_21_03_29.003,2.233600,42.622,2.256700,43.436,2.187600,41.038,2.203900,41.594
2026_05_08_21_03_30.009,2.233700,42.625,2.257100,43.451,2.188000,41.052,2.203500,41.580
2026_05_08_21_03_31.004,2.233600,42.622,2.256800,43.440,2.187600,41.038,2.203500,41.580
2026_05_08_21_03_32.000,2.233900,42.632,2.256800,43.440,2.187300,41.028,2.203600,41.583
2026_05_08_21_03_33.004,2.234400,42.650,2.256500,43.429,2.187300,41.028,2.203500,41.580
2026_05_08_21_03_34.000,2.234100,42.639,2.256800,43.440,2.187300,41.028,2.203700,41.587
2026_05_08_21_03_35.000,2.234000,42.636,2.257100,43.451,2.187200,41.025,2.203900,41.594
2026_05_08_21_03_36.000,2.234000,42.636,2.257100,43.451,2.187100,41.021,2.203500,41.580
2026_05_08_21_03_37.000,2.234000,42.636,2.257500,43.465,2.187100,41.021,2.203600,41.583
2026_05_08_21_03_38.001,2.234700,42.660,2.257300,43.458,2.187600,41.038,2.203700,41.587
