datetime,CH1_V,CH1_T_C,CH2_V,CH2_T_C,CH3_V,CH3_T_C,CH4_V,CH4_T_C
2026_05_08_20_33_10.005,2.038400,36.203,1.796700,29.067,1.864500,31.003,1.977900,34.349
2026_05_08_20_33_11.000,2.038500,36.206,1.797600,29.092,1.864100,30.991,1.977700,34.343
2026_05_08_20_33_12.000,2.038400,36.203,1.803700,29.265,1.863100,30.963,1.978300,34.362
2026_05_08_20_33_13.000,2.038800,36.216,1.807600,29.376,1.862300,30.939,1.978900,34.380
2026_05_08_20_33_14.000,2.038800,36.216,1.813200,29.534,1.862500,30.945,1.978700,34.374
2026_05_08_20_33_15.005,2.038900,36.219,1.815200,29.591,1.863900,30.986,1.978500,34.368
2026_05_08_20_33_16.000,2.039200,36.228,1.819900,29.725,1.865200,31.023,1.978300,34.362
2026_05_08_20_33_17.000,2.039200,36.228,1.822700,29.804,1.866800,31.069,1.978300,34.362
2026_05_08_20_33_18.012,2.039200,36.228,1.826700,29.918,1.866900,31.072,1.978500,34.368
2026_05_08_20_33_19.000,2.039200,36.228,1.829500,29.998,1.867100,31.078,1.978500,34.368
2026_05_08_20_33_20.000,2.039200,36.228,1.821200,29.762,1.868800,31.127,1.977700,34.343
2026_05_08_20_33_21.007,2.038900,36.219,1.811100,29.475,1.869600,31.150,1.977900,34.349
2026_05_08_20_33_22.002,2.039500,36.237,1.802900,29.242,1.869600,31.150,1.979200,34.389
2026_05_08_20_33_23.000,2.039600,36.240,1.799200,29.138,1.869600,31.150,1.979300,34.392
2026_05_08_20_33_24.000,2.040000,36.253,1.800500,29.174,1.868700,31.124,1.979600,34.401
2026_05_08_20_33_25.000,2.039900,36.250,1.808000,29.387,1.868300,31.113,1.979500,34.398
2026_05_08_20_33_26.005,2.040000,36.253,1.814900,29.583,1.866900,31.072,1.979200,34.389
2026_05_08_20_33_27.000,2.039900,36.250,1.821600,29.773,1.866400,31.058,1.978700,34.374
2026_05_08_20_33_28.000,2.040100,36.256,1.828800,29.978,1.865900,31.043,1.978400,34.365
2026_05_08_20_33_29.000,2.040300,36.262,1.831500,30.055,1.865900,31.043,1.978000,34.352
2026_05_08_20_33_30.007,2.040500,36.268,1.832900,30.095,1.866000,31.046,1.977700,34.343
2026_05_08_20_33_31.000,2.040800,36.278,1.826000,29.899,1.865300,31.026,1.978500,34.368
2026_05_08_20_33_32.003,2.040500,36.268,1.818900,29.696,1.865900,31.043,1.979700,34.404
2026_05_08_20_33_33.006,2.040400,36.265,1.816900,29.639,1.866300,31.055,1.980400,34.425
2026_05_08_20_33_34.002,2.040500,36.268,1.819600,29.716,1.865600,31.035,1.980100,34.416
2026_05_08_20_33_35.006,2.040700,36.275,1.819200,29.705,1.864400,31.000,1.980700,34.434
2026_05_08_20_33_36.004,2.040700,36.275,1.814500,29.571,1.864700,31.009,1.980100,34.416
2026_05_08_20_33_37.008,2.040700,36.275,1.811200,29.478,1.864700,31.009,1.979100,34.386
2026_05_08_20_33_38.009,2.040700,36.275,1.804500,29.288,1.864700,31.009,1.979600,34.401
2026_05_08_20_33_39.005,2.040900,36.281,1.803300,29.254,1.864800,31.012,1.979700,34.404
2026_05_08_20_33_40.001,2.040900,36.281,1.802700,29.237,1.865100,31.020,1.980000,34.413
2026_05_08_20_33_41.002,2.040800,36.278,1.805300,29.310,1.865200,31.023,1.981100,34.446
2026_05_08_20_33_42.000,2.041100,36.287,1.804800,29.296,1.864700,31.009,1.981500,34.458
2026_05_08_20_33_43.000,2.040800,36.278,1.800400,29.172,1.864400,31.000,1.981600,34.461
2026_05_08_20_33_44.005,2.041200,36.290,1.789700,28.870,1.864700,31.009,1.981200,34.449
2026_05_08_20_33_45.008,2.041200,36.290,1.781900,28.650,1.864500,31.003,1.980800,34.437
2026_05_08_20_33_46.005,2.041500,36.300,1.783100,28.684,1.864500,31.003,1.981100,34.446
2026_05_08_20_33_47.000,2.041900,36.312,1.784400,28.720,1.864000,30.989,1.982000,34.473
2026_05_08_20_33_48.000,2.042000,36.315,1.786100,28.768,1.863100,30.963,1.981700,34.464
2026_05_08_20_33_49.009,2.042000,36.315,1.788300,28.830,1.864100,30.991,1.981600,34.461
2026_05_08_20_33_50.008,2.041900,36.312,1.789700,28.870,1.865300,31.026,1.982100,34.476
2026_05_08_20_33_51.000,2.042000,36.315,1.784800,28.731,1.866700,31.067,1.982300,34.483
2026_05_08_20_33_52.007,2.041900,36.312,1.776300,28.492,1.868000,31.104,1.982400,34.486
2026_05_08_20_33_53.009,2.041700,36.306,1.769100,28.290,1.869100,31.136,1.982300,34.483
2026_05_08_20_33_54.002,2.041600,36.303,1.771500,28.358,1.870000,31.162,1.982000,34.473
2026_05_08_20_33_55.000,2.042000,36.315,1.777300,28.521,1.870700,31.182,1.981600,34.461
2026_05_08_20_33_56.003,2.042400,36.328,1.784800,28.731,1.871100,31.194,1.981700,34.464
2026_05_08_20_33_57.005,2.042800,36.340,1.786800,28.788,1.871300,31.200,1.981200,34.449
2026_05_08_20_33_58.000,2.042800,36.340,1.784400,28.720,1.871700,31.211,1.981300,34.452
2026_05_08_20_33_59.000,2.042800,36.340,1.785200,28.743,1.871900,31.217,1.981100,34.446
2026_05_08_20_34_00.000,2.042500,36.331,1.790000,28.878,1.872100,31.223,1.981200,34.449
2026_05_08_20_34_01.000,2.042500,36.331,1.791100,28.909,1.872300,31.229,1.980700,34.434
2026_05_08_20_34_02.000,2.042700,36.337,1.785700,28.757,1.871700,31.211,1.980800,34.437
2026_05_08_20_34_03.000,2.043300,36.356,1.785600,28.754,1.870400,31.174,1.981900,34.470
2026_05_08_20_34_04.006,2.043200,36.353,1.788100,28.824,1.870400,31.174,1.981200,34.449
2026_05_08_20_34_05.000,2.043300,36.356,1.788800,28.844,1.870800,31.185,1.981200,34.449
2026_05_08_20_34_06.000,2.043300,36.356,1.791600,28.923,1.870900,31.188,1.981500,34.458
2026_05_08_20_34_07.000,2.042900,36.343,1.796800,29.070,1.870000,31.162,1.982700,34.495
2026_05_08_20_34_08.001,2.043200,36.353,1.793900,28.988,1.869200,31.139,1.982700,34.495
2026_05_08_20_34_09.005,2.043100,36.349,1.793600,28.980,1.868700,31.124,1.982700,34.495
2026_05_08_20_34_10.000,2.043500,36.362,1.791600,28.923,1.868500,31.119,1.982800,34.498
2026_05_08_20_34_11.000,2.043900,36.374,1.785200,28.743,1.869100,31.136,1.982900,34.501
2026_05_08_20_34_12.004,2.044400,36.390,1.780900,28.622,1.868500,31.119,1.983300,34.513
2026_05_08_20_34_13.000,2.044100,36.381,1.785700,28.757,1.868900,31.130,1.983600,34.522
2026_05_08_20_34_14.000,2.044100,36.381,1.794100,28.994,1.868800,31.127,1.983600,34.522
2026_05_08_20_34_15.000,2.044000,36.377,1.796100,29.050,1.868500,31.119,1.981300,34.452
2026_05_08_20_34_16.001,2.044300,36.387,1.793100,28.965,1.868500,31.119,1.979500,34.398
2026_05_08_20_34_17.008,2.044500,36.393,1.788300,28.830,1.869200,31.139,1.979500,34.398
2026_05_08_20_34_18.000,2.044400,36.390,1.788800,28.844,1.870300,31.171,1.979500,34.398
2026_05_08_20_34_19.004,2.044500,36.393,1.790300,28.886,1.870000,31.162,1.979900,34.410
2026_05_08_20_34_20.002,2.044500,36.393,1.794500,29.005,1.869700,31.153,1.981500,34.458
2026_05_08_20_34_21.000,2.044500,36.393,1.801300,29.197,1.869100,31.136,1.983300,34.513
2026_05_08_20_34_22.003,2.044500,36.393,1.807900,29.384,1.869200,31.139,1.983100,34.507
2026_05_08_20_34_23.005,2.044800,36.402,1.809100,29.418,1.870000,31.162,1.982500,34.489
2026_05_08_20_34_24.003,2.044900,36.406,1.808300,29.395,1.870400,31.174,1.981100,34.446
2026_05_08_20_34_25.008,2.044900,36.406,1.804500,29.288,1.871200,31.197,1.980900,34.440
2026_05_08_20_34_26.006,2.044900,36.406,1.800800,29.183,1.872500,31.234,1.981600,34.461
2026_05_08_20_34_27.005,2.045100,36.412,1.800000,29.160,1.871700,31.211,1.982400,34.486
2026_05_08_20_34_28.008,2.045300,36.418,1.799300,29.141,1.871600,31.208,1.982300,34.483
2026_05_08_20_34_29.000,2.045100,36.412,1.793700,28.982,1.872500,31.234,1.982300,34.483
2026_05_08_20_34_30.006,2.045600,36.427,1.783300,28.689,1.873200,31.255,1.981200,34.449
2026_05_08_20_34_31.000,2.045500,36.424,1.776300,28.492,1.872800,31.243,1.981300,34.452
2026_05_08_20_34_32.004,2.045500,36.424,1.776300,28.492,1.872100,31.223,1.980700,34.434
2026_05_08_20_34_33.001,2.045500,36.424,1.781700,28.644,1.871500,31.205,1.980800,34.437
2026_05_08_20_34_34.007,2.045300,36.418,1.789100,28.853,1.870400,31.174,1.982100,34.476
2026_05_08_20_34_35.002,2.045300,36.418,1.798900,29.129,1.869500,31.147,1.982000,34.473
2026_05_08_20_34_36.004,2.044800,36.402,1.801500,29.203,1.869500,31.147,1.980900,34.440
2026_05_08_20_34_37.000,2.045100,36.412,1.797600,29.092,1.870500,31.176,1.980300,34.422
2026_05_08_20_34_38.001,2.045500,36.424,1.792400,28.946,1.871200,31.197,1.980100,34.416
2026_05_08_20_34_39.000,2.045500,36.424,1.789700,28.870,1.872900,31.246,1.980700,34.434
2026_05_08_20_34_40.000,2.045300,36.418,1.794000,28.991,1.873300,31.257,1.981600,34.461
2026_05_08_20_34_41.006,2.045200,36.415,1.798900,29.129,1.872700,31.240,1.982800,34.498
2026_05_08_20_34_42.000,2.045200,36.415,1.804800,29.296,1.871300,31.200,1.982300,34.483
2026_05_08_20_34_43.008,2.045600,36.427,1.809200,29.421,1.870400,31.174,1.981600,34.461
2026_05_08_20_34_44.001,2.045900,36.437,1.812100,29.503,1.870000,31.162,1.981300,34.452
2026_05_08_20_34_45.000,2.045600,36.427,1.816900,29.639,1.869900,31.159,1.981200,34.449
2026_05_08_20_34_46.003,2.045600,36.427,1.819900,29.725,1.870900,31.188,1.981900,34.470
2026_05_08_20_34_47.006,2.045700,36.430,1.821100,29.759,1.871600,31.208,1.981700,34.464
2026_05_08_20_34_48.000,2.045600,36.427,1.814500,29.571,1.871700,31.211,1.981100,34.446
2026_05_08_20_34_49.006,2.045700,36.430,1.809200,29.421,1.872400,31.231,1.981900,34.470
2026_05_08_20_34_50.000,2.046100,36.443,1.812300,29.509,1.873100,31.252,1.982500,34.489
2026_05_08_20_34_51.005,2.046000,36.440,1.815700,29.605,1.873500,31.263,1.983300,34.513
2026_05_08_20_34_52.008,2.046000,36.440,1.811300,29.480,1.874000,31.278,1.986000,34.595
2026_05_08_20_34_53.006,2.046300,36.449,1.807900,29.384,1.874400,31.289,1.986700,34.616
2026_05_08_20_34_54.001,2.046100,36.443,1.803100,29.248,1.875200,31.313,1.986800,34.619
2026_05_08_20_34_55.007,2.045900,36.437,1.802500,29.231,1.875600,31.324,1.986900,34.622
2026_05_08_20_34_56.000,2.046100,36.443,1.805300,29.310,1.875600,31.324,1.986500,34.610
2026_05_08_20_34_57.004,2.046500,36.455,1.807200,29.364,1.874800,31.301,1.986400,34.607
2026_05_08_20_34_58.000,2.046700,36.462,1.805300,29.310,1.874700,31.298,1.986300,34.604
2026_05_08_20_34_59.004,2.046800,36.465,1.806400,29.341,1.874700,31.298,1.985600,34.582
2026_05_08_20_35_00.000,2.046900,36.468,1.806400,29.341,1.874100,31.281,1.985600,34.582
2026_05_08_20_35_01.000,2.046800,36.465,1.805200,29.308,1.873700,31.269,1.985900,34.592
2026_05_08_20_35_02.003,2.047200,36.477,1.804800,29.296,1.873900,31.275,1.986100,34.598
2026_05_08_20_35_03.000,2.047200,36.477,1.808400,29.398,1.874500,31.292,1.985500,34.579
2026_05_08_20_35_04.002,2.047200,36.477,1.809900,29.441,1.874800,31.301,1.985100,34.567
2026_05_08_20_35_05.005,2.047700,36.493,1.810000,29.444,1.875200,31.313,1.984900,34.561
2026_05_08_20_35_06.011,2.047900,36.499,1.813300,29.537,1.875200,31.313,1.985900,34.592
2026_05_08_20_35_07.006,2.047900,36.499,1.813900,29.554,1.876100,31.339,1.984900,34.561
2026_05_08_20_35_08.000,2.047600,36.490,1.809900,29.441,1.876900,31.362,1.984900,34.561
2026_05_08_20_35_09.012,2.047600,36.490,1.808900,29.412,1.877500,31.379,1.985100,34.567
2026_05_08_20_35_10.000,2.047700,36.493,1.812000,29.500,1.877500,31.379,1.985300,34.573
2026_05_08_20_35_11.007,2.047900,36.499,1.815600,29.603,1.877100,31.368,1.986000,34.595
2026_05_08_20_35_12.007,2.048000,36.502,1.818500,29.685,1.876500,31.350,1.986400,34.607
2026_05_08_20_35_13.003,2.048100,36.505,1.821700,29.776,1.875600,31.324,1.986500,34.610
2026_05_08_20_35_14.000,2.048000,36.502,1.822000,29.785,1.873600,31.266,1.986800,34.619
2026_05_08_20_35_15.000,2.048100,36.505,1.820700,29.748,1.871600,31.208,1.986400,34.607
2026_05_08_20_35_16.000,2.048100,36.505,1.821900,29.782,1.871100,31.194,1.986700,34.616
2026_05_08_20_35_17.003,2.048100,36.505,1.825600,29.887,1.869900,31.159,1.985900,34.592
2026_05_08_20_35_18.008,2.048100,36.505,1.830100,30.015,1.868700,31.124,1.985900,34.592
2026_05_08_20_35_19.006,2.048300,36.512,1.837300,30.221,1.868000,31.104,1.986100,34.598
2026_05_08_20_35_20.001,2.048300,36.512,1.840700,30.319,1.868100,31.107,1.987200,34.631
2026_05_08_20_35_21.005,2.048000,36.502,1.841700,30.347,1.868900,31.130,1.988400,34.667
2026_05_08_20_35_22.002,2.048000,36.502,1.843200,30.390,1.869200,31.139,1.987500,34.640
2026_05_08_20_35_23.000,2.048300,36.512,1.842100,30.359,1.869900,31.159,1.987300,34.634
2026_05_08_20_35_24.009,2.048300,36.512,1.843700,30.405,1.870500,31.176,1.986900,34.622
2026_05_08_20_35_25.008,2.048400,36.515,1.845500,30.456,1.872300,31.229,1.987600,34.643
2026_05_08_20_35_26.011,2.048400,36.515,1.846500,30.485,1.873700,31.269,1.987700,34.646
2026_05_08_20_35_27.007,2.048300,36.512,1.840300,30.307,1.874500,31.292,1.987500,34.640
2026_05_08_20_35_28.000,2.048700,36.524,1.837100,30.215,1.875300,31.315,1.987700,34.646
2026_05_08_20_35_29.010,2.048900,36.530,1.836500,30.198,1.875900,31.333,1.986500,34.610
2026_05_08_20_35_30.009,2.049100,36.537,1.830300,30.021,1.875600,31.324,1.986400,34.607
2026_05_08_20_35_31.006,2.049300,36.543,1.822000,29.785,1.875500,31.321,1.986900,34.622
2026_05_08_20_35_32.002,2.049300,36.543,1.812300,29.509,1.875300,31.315,1.988100,34.658
2026_05_08_20_35_33.008,2.048900,36.530,1.810300,29.452,1.874900,31.304,1.988500,34.670
2026_05_08_20_35_34.000,2.048800,36.527,1.806300,29.339,1.874700,31.298,1.988400,34.667
2026_05_08_20_35_35.000,2.048900,36.530,1.802400,29.228,1.874500,31.292,1.988400,34.667
2026_05_08_20_35_36.008,2.049200,36.540,1.805500,29.316,1.874900,31.304,1.988800,34.680
2026_05_08_20_35_37.008,2.049500,36.549,1.809600,29.432,1.875100,31.310,1.989100,34.689
2026_05_08_20_35_38.006,2.049100,36.537,1.815300,29.594,1.875200,31.313,1.988900,34.683
2026_05_08_20_35_39.000,2.049300,36.543,1.816000,29.614,1.874900,31.304,1.989900,34.713
2026_05_08_20_35_40.006,2.049500,36.549,1.810800,29.466,1.875600,31.324,1.989700,34.707
2026_05_08_20_35_41.003,2.049500,36.549,1.805100,29.305,1.875900,31.333,1.988400,34.667
2026_05_08_20_35_42.000,2.049700,36.555,1.800100,29.163,1.875700,31.327,1.987200,34.631
2026_05_08_20_35_43.000,2.049600,36.552,1.799100,29.135,1.875900,31.333,1.987500,34.640
2026_05_08_20_35_44.000,2.050000,36.565,1.796000,29.047,1.874900,31.304,1.988000,34.655
2026_05_08_20_35_45.002,2.049900,36.562,1.792800,28.957,1.875300,31.315,1.987600,34.643
2026_05_08_20_35_46.000,2.050100,36.568,1.788300,28.830,1.876100,31.339,1.986500,34.610
2026_05_08_20_35_47.002,2.050000,36.565,1.782300,28.661,1.875600,31.324,1.985500,34.579
2026_05_08_20_35_48.009,2.049700,36.555,1.776100,28.487,1.875300,31.315,1.985700,34.586
2026_05_08_20_35_49.006,2.049500,36.549,1.770900,28.341,1.875100,31.310,1.984800,34.558
2026_05_08_20_35_50.000,2.049200,36.540,1.766900,28.229,1.874800,31.301,1.984400,34.546
2026_05_08_20_35_51.001,2.049500,36.549,1.763300,28.128,1.873900,31.275,1.984000,34.534
2026_05_08_20_35_52.008,2.049600,36.552,1.758800,28.002,1.874400,31.289,1.984800,34.558
2026_05_08_20_35_53.000,2.050000,36.565,1.756800,27.946,1.874900,31.304,1.985500,34.579
2026_05_08_20_35_54.009,2.050000,36.565,1.759900,28.033,1.874700,31.298,1.986000,34.595
2026_05_08_20_35_55.000,2.050100,36.568,1.769500,28.302,1.874700,31.298,1.986500,34.610
2026_05_08_20_35_56.003,2.050500,36.580,1.777300,28.521,1.874800,31.301,1.986700,34.616
2026_05_08_20_35_57.000,2.050500,36.580,1.781900,28.650,1.874400,31.289,1.986300,34.604
2026_05_08_20_35_58.004,2.050400,36.577,1.788700,28.841,1.873900,31.275,1.986400,34.607
2026_05_08_20_35_59.000,2.050400,36.577,1.790300,28.886,1.873500,31.263,1.987100,34.628
2026_05_08_20_36_00.007,2.050300,36.574,1.791700,28.926,1.874000,31.278,1.986700,34.616
2026_05_08_20_36_01.000,2.050100,36.568,1.799500,29.146,1.874300,31.286,1.987100,34.628
2026_05_08_20_36_02.000,2.050100,36.568,1.806700,29.350,1.875300,31.315,1.986500,34.610
2026_05_08_20_36_03.000,2.050500,36.580,1.812700,29.520,1.877200,31.371,1.987200,34.631
2026_05_08_20_36_04.001,2.050500,36.580,1.814400,29.568,1.878400,31.405,1.987900,34.652
2026_05_08_20_36_05.000,2.050500,36.580,1.817200,29.648,1.878800,31.417,1.987900,34.652
2026_05_08_20_36_06.000,2.050500,36.580,1.818500,29.685,1.878500,31.408,1.989500,34.701
2026_05_08_20_36_07.007,2.050700,36.587,1.821200,29.762,1.878900,31.420,1.990300,34.725
2026_05_08_20_36_08.000,2.051200,36.602,1.824400,29.853,1.878100,31.397,1.991100,34.749
2026_05_08_20_36_09.000,2.051200,36.602,1.817100,29.645,1.878000,31.394,1.990800,34.740
2026_05_08_20_36_10.009,2.051300,36.605,1.805300,29.310,1.878100,31.397,1.990800,34.740
2026_05_08_20_36_11.009,2.051200,36.602,1.800800,29.183,1.878000,31.394,1.990100,34.719
2026_05_08_20_36_12.005,2.051600,36.615,1.796500,29.061,1.877200,31.371,1.990100,34.719
2026_05_08_20_36_13.005,2.051500,36.612,1.797100,29.078,1.877300,31.373,1.990800,34.740
2026_05_08_20_36_14.007,2.051300,36.605,1.804400,29.285,1.877500,31.379,1.991300,34.755
2026_05_08_20_36_15.009,2.051500,36.612,1.811300,29.480,1.877100,31.368,1.991500,34.762
2026_05_08_20_36_16.000,2.051700,36.618,1.816900,29.639,1.877300,31.373,1.991900,34.774
2026_05_08_20_36_17.000,2.052000,36.627,1.824300,29.850,1.877600,31.382,1.990500,34.731
2026_05_08_20_36_18.003,2.051900,36.624,1.822800,29.807,1.878300,31.402,1.990100,34.719
2026_05_08_20_36_19.000,2.051700,36.618,1.813200,29.534,1.878300,31.402,1.990500,34.731
2026_05_08_20_36_20.009,2.051700,36.618,1.805500,29.316,1.877700,31.385,1.990800,34.740
2026_05_08_20_36_21.003,2.051900,36.624,1.803300,29.254,1.877300,31.373,1.990400,34.728
2026_05_08_20_36_22.000,2.051900,36.624,1.808000,29.387,1.877300,31.373,1.990800,34.740
2026_05_08_20_36_23.007,2.051900,36.624,1.813100,29.532,1.876300,31.344,1.990700,34.737
2026_05_08_20_36_24.000,2.052100,36.631,1.818500,29.685,1.875900,31.333,1.990400,34.728
2026_05_08_20_36_25.003,2.052100,36.631,1.818900,29.696,1.876800,31.359,1.991100,34.749
2026_05_08_20_36_26.011,2.052800,36.652,1.821600,29.773,1.877600,31.382,1.990500,34.731
2026_05_08_20_36_27.000,2.052700,36.649,1.825500,29.884,1.877900,31.391,1.990400,34.728
2026_05_08_20_36_28.000,2.052700,36.649,1.821700,29.776,1.877700,31.385,1.991500,34.762
2026_05_08_20_36_29.003,2.052800,36.652,1.812000,29.500,1.878000,31.394,1.992100,34.780
2026_05_08_20_36_30.001,2.052900,36.656,1.804400,29.285,1.878400,31.405,1.992700,34.798
2026_05_08_20_36_31.000,2.052800,36.652,1.798800,29.126,1.878000,31.394,1.993600,34.825
2026_05_08_20_36_32.008,2.053100,36.662,1.792300,28.943,1.876900,31.362,1.993100,34.810
2026_05_08_20_36_33.000,2.053500,36.674,1.788300,28.830,1.876000,31.336,1.993100,34.810
2026_05_08_20_36_34.001,2.053700,36.681,1.782700,28.672,1.875900,31.333,1.993100,34.810
2026_05_08_20_36_35.000,2.053600,36.677,1.779700,28.588,1.875500,31.321,1.993100,34.810
2026_05_08_20_36_36.000,2.053600,36.677,1.786700,28.785,1.875500,31.321,1.992800,34.801
2026_05_08_20_36_37.001,2.053300,36.668,1.795500,29.033,1.875700,31.327,1.992300,34.786
2026_05_08_20_36_38.003,2.053200,36.665,1.800900,29.186,1.876400,31.347,1.992400,34.789
2026_05_08_20_36_39.000,2.053200,36.665,1.808100,29.390,1.877200,31.371,1.991700,34.768
2026_05_08_20_36_40.000,2.053300,36.668,1.813900,29.554,1.878400,31.405,1.992100,34.780
2026_05_08_20_36_41.005,2.053100,36.662,1.811100,29.475,1.880800,31.475,1.993700,34.828
2026_05_08_20_36_42.000,2.053300,36.668,1.805200,29.308,1.882300,31.519,1.994800,34.862
2026_05_08_20_36_43.004,2.053200,36.665,1.796400,29.059,1.883100,31.542,1.994000,34.838
2026_05_08_20_36_44.000,2.053500,36.674,1.787600,28.810,1.882900,31.536,1.992800,34.801
2026_05_08_20_36_45.007,2.053500,36.674,1.779700,28.588,1.882900,31.536,1.991700,34.768
2026_05_08_20_36_46.006,2.053200,36.665,1.773700,28.419,1.882700,31.530,1.991100,34.749
2026_05_08_20_36_47.001,2.053200,36.665,1.769700,28.307,1.882100,31.513,1.991600,34.765
2026_05_08_20_36_48.001,2.053700,36.681,1.773900,28.425,1.882500,31.524,1.992400,34.789
2026_05_08_20_36_49.004,2.054000,36.690,1.778300,28.549,1.882800,31.533,1.992500,34.792
2026_05_08_20_36_50.005,2.053900,36.687,1.786900,28.791,1.882900,31.536,1.992100,34.780
2026_05_08_20_36_51.001,2.054000,36.690,1.794300,28.999,1.881100,31.484,1.992900,34.804
2026_05_08_20_36_52.009,2.054000,36.690,1.792900,28.960,1.878800,31.417,1.994700,34.859
2026_05_08_20_36_53.009,2.054300,36.699,1.789900,28.875,1.877600,31.382,1.994900,34.865
2026_05_08_20_36_54.000,2.054100,36.693,1.789600,28.867,1.877300,31.373,1.994500,34.853
2026_05_08_20_36_55.000,2.054300,36.699,1.782900,28.678,1.878400,31.405,1.992400,34.789
2026_05_08_20_36_56.002,2.054300,36.699,1.779600,28.585,1.878800,31.417,1.991700,34.768
2026_05_08_20_36_57.011,2.054400,36.703,1.778300,28.549,1.878800,31.417,1.991500,34.762
2026_05_08_20_36_58.000,2.054700,36.712,1.784400,28.720,1.878700,31.414,1.991100,34.749
2026_05_08_20_36_59.004,2.054400,36.703,1.783600,28.698,1.879300,31.431,1.991200,34.752
2026_05_08_20_37_00.004,2.054000,36.690,1.777300,28.521,1.879200,31.429,1.992900,34.804
2026_05_08_20_37_01.000,2.054100,36.693,1.774900,28.453,1.878500,31.408,1.993300,34.816
2026_05_08_20_37_02.007,2.054300,36.699,1.778800,28.563,1.879100,31.426,1.993500,34.822
2026_05_08_20_37_03.000,2.054800,36.715,1.782400,28.664,1.880100,31.455,1.992800,34.801
2026_05_08_20_37_04.000,2.054800,36.715,1.781600,28.641,1.881200,31.487,1.992500,34.792
2026_05_08_20_37_05.000,2.054800,36.715,1.779100,28.571,1.880900,31.478,1.992400,34.789
2026_05_08_20_37_06.008,2.054800,36.715,1.779300,28.577,1.880800,31.475,1.992800,34.801
2026_05_08_20_37_07.000,2.055100,36.725,1.779900,28.594,1.881700,31.501,1.993500,34.822
2026_05_08_20_37_08.000,2.054900,36.718,1.777100,28.515,1.882000,31.510,1.992800,34.801
2026_05_08_20_37_09.003,2.055100,36.725,1.776400,28.495,1.882400,31.522,1.993200,34.813
2026_05_08_20_37_10.004,2.054800,36.715,1.778300,28.549,1.882900,31.536,1.994000,34.838
2026_05_08_20_37_11.005,2.055200,36.728,1.782300,28.661,1.882400,31.522,1.993300,34.816
2026_05_08_20_37_12.007,2.055100,36.725,1.790300,28.886,1.881100,31.484,1.993900,34.835
2026_05_08_20_37_13.006,2.054500,36.706,1.798800,29.126,1.879300,31.431,1.994300,34.847
2026_05_08_20_37_14.000,2.054700,36.712,1.801500,29.203,1.879300,31.431,1.994700,34.859
2026_05_08_20_37_15.005,2.054700,36.712,1.803500,29.259,1.880100,31.455,1.995200,34.874
2026_05_08_20_37_16.001,2.054800,36.715,1.811600,29.489,1.880700,31.472,1.993900,34.835
2026_05_08_20_37_17.000,2.054700,36.712,1.815700,29.605,1.880400,31.463,1.992900,34.804
2026_05_08_20_37_18.007,2.054800,36.715,1.815100,29.588,1.880400,31.463,1.993100,34.810
2026_05_08_20_37_19.009,2.055100,36.725,1.811300,29.480,1.880700,31.472,1.993300,34.816
2026_05_08_20_37_20.000,2.054900,36.718,1.811900,29.497,1.880500,31.466,1.994800,34.862
2026_05_08_20_37_21.000,2.055100,36.725,1.815500,29.600,1.880000,31.452,1.995100,34.871
2026_05_08_20_37_22.001,2.055300,36.731,1.824100,29.844,1.880800,31.475,1.994900,34.865
2026_05_08_20_37_23.009,2.055900,36.750,1.831600,30.058,1.880400,31.463,1.994900,34.865
2026_05_08_20_37_24.006,2.055500,36.737,1.831600,30.058,1.879900,31.449,1.994800,34.862
2026_05_08_20_37_25.008,2.055300,36.731,1.825900,29.896,1.881100,31.484,1.994400,34.850
2026_05_08_20_37_26.000,2.055600,36.740,1.821200,29.762,1.883300,31.548,1.994700,34.859
2026_05_08_20_37_27.000,2.055700,36.743,1.816000,29.614,1.884300,31.577,1.995100,34.871
2026_05_08_20_37_28.008,2.055700,36.743,1.811200,29.478,1.884300,31.577,1.995300,34.877
2026_05_08_20_37_29.006,2.055700,36.743,1.804000,29.274,1.883900,31.565,1.995900,34.895
2026_05_08_20_37_30.001,2.055900,36.750,1.794700,29.011,1.884400,31.580,1.993700,34.828
2026_05_08_20_37_31.007,2.056100,36.756,1.789500,28.864,1.884800,31.591,1.993700,34.828
2026_05_08_20_37_32.005,2.056700,36.775,1.788400,28.833,1.885900,31.623,1.994700,34.859
2026_05_08_20_37_33.000,2.056500,36.768,1.787300,28.802,1.885900,31.623,1.996500,34.914
2026_05_08_20_37_34.000,2.056300,36.762,1.789100,28.853,1.885900,31.623,1.997200,34.935
2026_05_08_20_37_35.000,2.056300,36.762,1.785500,28.751,1.885900,31.623,1.995500,34.883
2026_05_08_20_37_36.006,2.056400,36.765,1.779200,28.574,1.885700,31.617,1.994000,34.838
2026_05_08_20_37_37.007,2.055900,36.750,1.772700,28.391,1.884900,31.594,1.994400,34.850
2026_05_08_20_37_38.000,2.055600,36.740,1.768900,28.285,1.883700,31.559,1.994800,34.862
2026_05_08_20_37_39.009,2.056100,36.756,1.772400,28.383,1.884700,31.588,1.994700,34.859
2026_05_08_20_37_40.000,2.056500,36.768,1.779100,28.571,1.884700,31.588,1.995100,34.871
2026_05_08_20_37_41.008,2.056300,36.762,1.790400,28.889,1.884000,31.568,1.995700,34.889
2026_05_08_20_37_42.001,2.056500,36.768,1.795600,29.036,1.884700,31.588,1.996500,34.914
