datetime,CH1_V,CH1_T_C,CH2_V,CH2_T_C,CH3_V,CH3_T_C,CH4_V,CH4_T_C
2026_05_08_20_07_18.000,1.830800,30.035,1.761700,28.083,1.663200,25.361,,
2026_05_08_20_07_19.006,1.831200,30.047,1.762000,28.092,1.664000,25.382,,
2026_05_08_20_07_20.006,1.831900,30.067,1.762400,28.103,1.665300,25.418,,
2026_05_08_20_07_21.000,1.832300,30.078,1.762100,28.094,1.666000,25.437,,
2026_05_08_20_07_22.000,1.832000,30.070,1.762400,28.103,1.666300,25.445,,
2026_05_08_20_07_23.004,1.832500,30.084,1.762800,28.114,1.665500,25.423,,
2026_05_08_20_07_24.006,1.832500,30.084,1.763200,28.125,1.663700,25.374,,
2026_05_08_20_07_25.000,1.832900,30.095,1.764000,28.148,1.662000,25.328,,
2026_05_08_20_07_26.009,1.833300,30.107,1.764500,28.162,1.661700,25.320,,
2026_05_08_20_07_27.004,1.833600,30.115,1.764100,28.150,1.663300,25.363,,
2026_05_08_20_07_28.015,1.833900,30.124,1.764300,28.156,1.664800,25.404,,
2026_05_08_20_07_29.011,1.833600,30.115,1.764400,28.159,1.666100,25.440,,
2026_05_08_20_07_30.007,1.833700,30.118,1.764800,28.170,1.666700,25.456,,
2026_05_08_20_07_31.009,1.833700,30.118,1.765100,28.178,1.666900,25.462,,
2026_05_08_20_07_32.000,1.834100,30.130,1.765100,28.178,1.666500,25.451,,
2026_05_08_20_07_33.000,1.834500,30.141,1.765300,28.184,1.666500,25.451,,
2026_05_08_20_07_34.000,1.834500,30.141,1.765700,28.195,1.665700,25.429,,
2026_05_08_20_07_35.006,1.834800,30.150,1.766400,28.215,1.666300,25.445,,
2026_05_08_20_07_36.000,1.834900,30.153,1.766800,28.226,1.666500,25.451,,
2026_05_08_20_07_37.000,1.835700,30.175,1.767600,28.248,1.667900,25.489,,
2026_05_08_20_07_38.008,1.836300,30.193,1.767500,28.246,1.668900,25.516,,
2026_05_08_20_07_39.001,1.836500,30.198,1.767300,28.240,1.669700,25.538,,
2026_05_08_20_07_40.007,1.836800,30.207,1.767700,28.251,1.669700,25.538,,
2026_05_08_20_07_41.001,1.836900,30.210,1.768500,28.274,1.669100,25.522,,
2026_05_08_20_07_42.011,1.836900,30.210,1.768900,28.285,1.668800,25.514,,
2026_05_08_20_07_43.000,1.837200,30.218,1.769900,28.313,1.669100,25.522,,
2026_05_08_20_07_44.000,1.838300,30.250,1.770500,28.330,1.668500,25.506,,
2026_05_08_20_07_45.000,1.838500,30.256,1.770700,28.335,1.667700,25.484,,
2026_05_08_20_07_46.000,1.839300,30.278,1.771100,28.347,1.666300,25.445,,
2026_05_08_20_07_47.001,1.839200,30.276,1.771200,28.349,1.664500,25.396,,
2026_05_08_20_07_48.000,1.839700,30.290,1.771200,28.349,1.662700,25.347,,
2026_05_08_20_07_49.001,1.839600,30.287,1.771200,28.349,1.661100,25.303,,
2026_05_08_20_07_50.006,1.840100,30.301,1.771900,28.369,1.659900,25.270,,
2026_05_08_20_07_51.008,1.841200,30.333,1.772300,28.380,1.659900,25.270,,
2026_05_08_20_07_52.005,1.841700,30.347,1.772000,28.372,1.659900,25.270,,
2026_05_08_20_07_53.012,1.841200,30.333,1.772500,28.386,1.660800,25.295,,
2026_05_08_20_07_54.000,1.840400,30.310,1.772900,28.397,1.660100,25.276,,
2026_05_08_20_07_55.000,1.840100,30.301,1.773900,28.425,1.658500,25.232,,
2026_05_08_20_07_56.000,1.840800,30.321,1.774400,28.439,1.654400,25.120,,
2026_05_08_20_07_57.002,1.841700,30.347,1.775100,28.459,1.648700,24.965,,
2026_05_08_20_07_58.000,1.842100,30.359,1.774500,28.442,1.645100,24.866,,
2026_05_08_20_07_59.000,1.842100,30.359,1.773600,28.417,1.644300,24.845,,
2026_05_08_20_08_00.002,1.842800,30.379,1.773700,28.419,1.642700,24.801,,
2026_05_08_20_08_01.006,1.842900,30.382,1.775100,28.459,1.640500,24.741,,
2026_05_08_20_08_02.007,1.843700,30.405,1.775500,28.470,1.638800,24.695,,
2026_05_08_20_08_03.000,1.844700,30.433,1.775500,28.470,1.637200,24.651,,
2026_05_08_20_08_04.007,1.845100,30.445,1.776400,28.495,1.635900,24.616,,
2026_05_08_20_08_05.005,1.844700,30.433,1.776900,28.509,1.636400,24.629,,
2026_05_08_20_08_06.009,1.844400,30.425,1.777200,28.518,1.638800,24.695,,
2026_05_08_20_08_07.000,1.844900,30.439,1.777600,28.529,1.640500,24.741,,
2026_05_08_20_08_08.000,1.845300,30.450,1.778300,28.549,1.642500,24.796,,
2026_05_08_20_08_09.007,1.845600,30.459,1.778500,28.554,1.644400,24.847,,
2026_05_08_20_08_10.000,1.845300,30.450,1.778400,28.551,1.645600,24.880,,
2026_05_08_20_08_11.003,1.846000,30.470,1.778000,28.540,1.648000,24.945,,
2026_05_08_20_08_12.002,1.846700,30.491,1.778300,28.549,1.649200,24.978,,
2026_05_08_20_08_13.000,1.846700,30.491,1.778400,28.551,1.650300,25.008,,
2026_05_08_20_08_14.006,1.846300,30.479,1.778700,28.560,1.649200,24.978,,
2026_05_08_20_08_15.008,1.846700,30.491,1.778900,28.565,1.649200,24.978,,
2026_05_08_20_08_16.005,1.847500,30.514,1.779900,28.594,1.650100,25.003,,
2026_05_08_20_08_17.004,1.848000,30.528,1.780500,28.610,1.650100,25.003,,
2026_05_08_20_08_18.006,1.848100,30.531,1.780100,28.599,1.649300,24.981,,
2026_05_08_20_08_19.009,1.848300,30.537,1.780000,28.596,1.649600,24.989,,
2026_05_08_20_08_20.002,1.849200,30.562,1.779600,28.585,1.650100,25.003,,
2026_05_08_20_08_21.000,1.849600,30.574,1.779300,28.577,1.648700,24.965,,
2026_05_08_20_08_22.002,1.850100,30.588,1.779700,28.588,1.647700,24.937,,
2026_05_08_20_08_23.000,1.850400,30.597,1.780700,28.616,1.648000,24.945,,
2026_05_08_20_08_24.009,1.850300,30.594,1.781200,28.630,1.649600,24.989,,
2026_05_08_20_08_25.004,1.850400,30.597,1.781900,28.650,1.650100,25.003,,
2026_05_08_20_08_26.005,1.851200,30.620,1.782100,28.655,1.651500,25.041,,
2026_05_08_20_08_27.008,1.851600,30.631,1.782800,28.675,1.654300,25.117,,
2026_05_08_20_08_28.004,1.851100,30.617,1.783300,28.689,1.655500,25.150,,
2026_05_08_20_08_29.000,1.852000,30.643,1.783300,28.689,1.654700,25.128,,
2026_05_08_20_08_30.000,1.852400,30.654,1.783900,28.706,1.654500,25.123,,
2026_05_08_20_08_31.000,1.852300,30.651,1.783900,28.706,1.654400,25.120,,
2026_05_08_20_08_32.000,1.852300,30.651,1.783700,28.700,1.653900,25.106,,
2026_05_08_20_08_33.006,1.852900,30.669,1.784100,28.712,1.650900,25.025,,
2026_05_08_20_08_34.006,1.853500,30.686,1.784400,28.720,1.647600,24.935,,
2026_05_08_20_08_35.009,1.854700,30.720,1.785200,28.743,1.644100,24.839,,
2026_05_08_20_08_36.004,1.855500,30.744,1.785500,28.751,1.642400,24.793,,
2026_05_08_20_08_37.000,1.856000,30.758,1.785500,28.751,1.640500,24.741,,
2026_05_08_20_08_38.000,1.856000,30.758,1.785700,28.757,1.637600,24.662,,
2026_05_08_20_08_39.010,1.856300,30.767,1.785600,28.754,1.635300,24.600,,
2026_05_08_20_08_40.000,1.856700,30.778,1.784700,28.729,1.634300,24.572,,
2026_05_08_20_08_41.000,1.856700,30.778,1.784500,28.723,1.633100,24.540,,
2026_05_08_20_08_42.007,1.856900,30.784,1.785200,28.743,1.632100,24.512,,
2026_05_08_20_08_43.001,1.857500,30.801,1.786100,28.768,1.631500,24.496,,
2026_05_08_20_08_44.009,1.857900,30.813,1.786900,28.791,1.631700,24.502,,
2026_05_08_20_08_45.000,1.857700,30.807,1.787600,28.810,1.632900,24.534,,
2026_05_08_20_08_46.008,1.857500,30.801,1.788400,28.833,1.636100,24.621,,
2026_05_08_20_08_47.000,1.856900,30.784,1.788800,28.844,1.641900,24.779,,
2026_05_08_20_08_48.009,1.856700,30.778,1.788800,28.844,1.646000,24.891,,
2026_05_08_20_08_49.007,1.856500,30.772,1.789100,28.853,1.649100,24.975,,
2026_05_08_20_08_50.002,1.856700,30.778,1.789300,28.858,1.652400,25.065,,
2026_05_08_20_08_51.000,1.857100,30.790,1.789900,28.875,1.655100,25.139,,
2026_05_08_20_08_52.000,1.858400,30.827,1.789900,28.875,1.656300,25.172,,
2026_05_08_20_08_53.000,1.859300,30.853,1.789600,28.867,1.656500,25.177,,
2026_05_08_20_08_54.012,1.859500,30.859,1.789600,28.867,1.657300,25.199,,
2026_05_08_20_08_55.000,1.860300,30.882,1.790300,28.886,1.655200,25.142,,
2026_05_08_20_08_56.000,1.861200,30.908,1.790700,28.898,1.651100,25.030,,
2026_05_08_20_08_57.006,1.861600,30.919,1.790500,28.892,1.646800,24.913,,
2026_05_08_20_08_58.007,1.862100,30.934,1.790800,28.901,1.643300,24.817,,
2026_05_08_20_08_59.000,1.862300,30.939,1.791100,28.909,1.644300,24.845,,
2026_05_08_20_09_00.009,1.862800,30.954,1.791300,28.915,1.644100,24.839,,
2026_05_08_20_09_01.001,1.862900,30.957,1.792100,28.937,1.641500,24.768,,
2026_05_08_20_09_02.007,1.862400,30.942,1.792500,28.948,1.638300,24.681,,
2026_05_08_20_09_03.009,1.862800,30.954,1.792900,28.960,1.636400,24.629,,
2026_05_08_20_09_04.000,1.863500,30.974,1.792500,28.948,1.634400,24.575,,
2026_05_08_20_09_05.000,1.864000,30.989,1.792800,28.957,1.634900,24.589,,
2026_05_08_20_09_06.005,1.864300,30.997,1.793200,28.968,1.639200,24.706,,
2026_05_08_20_09_07.006,1.864500,31.003,1.793500,28.977,1.643700,24.828,,
2026_05_08_20_09_08.003,1.864800,31.012,1.794000,28.991,1.644100,24.839,,
2026_05_08_20_09_09.000,1.864700,31.009,1.794700,29.011,1.642300,24.790,,
2026_05_08_20_09_10.005,1.864800,31.012,1.793600,28.980,1.640300,24.736,,
2026_05_08_20_09_11.000,1.865500,31.032,1.793700,28.982,1.638300,24.681,,
2026_05_08_20_09_12.000,1.865500,31.032,1.795100,29.022,1.637600,24.662,,
2026_05_08_20_09_13.009,1.864900,31.015,1.795900,29.044,1.638900,24.698,,
2026_05_08_20_09_14.000,1.865100,31.020,1.796400,29.059,1.638900,24.698,,
2026_05_08_20_09_15.009,1.864800,31.012,1.796700,29.067,1.641500,24.768,,
2026_05_08_20_09_16.000,1.864800,31.012,1.796900,29.073,1.643700,24.828,,
2026_05_08_20_09_17.008,1.865100,31.020,1.797300,29.084,1.647200,24.924,,
2026_05_08_20_09_18.000,1.865500,31.032,1.797600,29.092,1.648800,24.967,,
2026_05_08_20_09_19.000,1.865300,31.026,1.797700,29.095,1.648500,24.959,,
2026_05_08_20_09_20.004,1.865500,31.032,1.797700,29.095,1.648500,24.959,,
2026_05_08_20_09_21.000,1.865200,31.023,1.798000,29.104,1.647100,24.921,,
2026_05_08_20_09_22.008,1.865200,31.023,1.798000,29.104,1.644800,24.858,,
2026_05_08_20_09_23.000,1.866100,31.049,1.797700,29.095,1.644100,24.839,,
2026_05_08_20_09_24.008,1.867100,31.078,1.797500,29.090,1.646500,24.905,,
2026_05_08_20_09_25.019,1.867700,31.095,1.797500,29.090,1.650500,25.014,,
2026_05_08_20_09_26.000,1.868400,31.116,1.797500,29.090,1.653500,25.096,,
2026_05_08_20_09_27.010,1.868100,31.107,1.797500,29.090,1.651700,25.046,,
2026_05_08_20_09_28.001,1.868400,31.116,1.797700,29.095,1.649200,24.978,,
2026_05_08_20_09_29.000,1.869300,31.142,1.798400,29.115,1.646100,24.894,,
2026_05_08_20_09_30.000,1.870400,31.174,1.798800,29.126,1.642500,24.796,,
2026_05_08_20_09_31.000,1.870800,31.185,1.799100,29.135,1.639500,24.714,,
2026_05_08_20_09_32.003,1.870800,31.185,1.799600,29.149,1.636900,24.643,,
2026_05_08_20_09_33.007,1.870400,31.174,1.800400,29.172,1.635600,24.608,,
2026_05_08_20_09_34.000,1.870500,31.176,1.801100,29.191,1.634100,24.567,,
2026_05_08_20_09_35.000,1.871500,31.205,1.801700,29.208,1.635500,24.605,,
2026_05_08_20_09_36.000,1.871300,31.200,1.802300,29.225,1.637300,24.654,,
2026_05_08_20_09_37.000,1.870500,31.176,1.802300,29.225,1.643700,24.828,,
2026_05_08_20_09_38.001,1.870000,31.162,1.802000,29.217,1.646800,24.913,,
2026_05_08_20_09_39.000,1.870300,31.171,1.801300,29.197,1.647300,24.926,,
2026_05_08_20_09_40.001,1.871100,31.194,1.801200,29.194,1.649100,24.975,,
2026_05_08_20_09_41.006,1.872000,31.220,1.801700,29.208,1.651600,25.044,,
2026_05_08_20_09_42.005,1.873300,31.257,1.802400,29.228,1.653900,25.106,,
2026_05_08_20_09_43.000,1.874000,31.278,1.802900,29.242,1.654700,25.128,,
2026_05_08_20_09_44.000,1.873700,31.269,1.802900,29.242,1.654400,25.120,,
2026_05_08_20_09_45.000,1.873700,31.269,1.803300,29.254,1.654800,25.131,,
2026_05_08_20_09_46.010,1.874300,31.286,1.804300,29.282,1.652800,25.076,,
2026_05_08_20_09_47.001,1.874300,31.286,1.804800,29.296,1.650100,25.003,,
2026_05_08_20_09_48.005,1.873900,31.275,1.805200,29.308,1.647900,24.943,,
2026_05_08_20_09_49.000,1.873500,31.263,1.805600,29.319,1.646000,24.891,,
2026_05_08_20_09_50.005,1.874000,31.278,1.806000,29.330,1.644700,24.855,,
2026_05_08_20_09_51.003,1.874500,31.292,1.805100,29.305,1.645600,24.880,,
2026_05_08_20_09_52.001,1.875100,31.310,1.805600,29.319,1.648400,24.956,,
2026_05_08_20_09_53.002,1.875500,31.321,1.806300,29.339,1.647900,24.943,,
2026_05_08_20_09_54.002,1.875600,31.324,1.806300,29.339,1.645300,24.872,,
2026_05_08_20_09_55.008,1.875600,31.324,1.806900,29.356,1.643200,24.815,,
2026_05_08_20_09_56.000,1.876300,31.344,1.807300,29.367,1.640300,24.736,,
2026_05_08_20_09_57.000,1.877200,31.371,1.807500,29.373,1.638000,24.673,,
2026_05_08_20_09_58.006,1.878000,31.394,1.807600,29.376,1.636900,24.643,,
2026_05_08_20_09_59.009,1.878300,31.402,1.806900,29.356,1.636800,24.640,,
2026_05_08_20_10_00.007,1.878500,31.408,1.807500,29.373,1.637100,24.649,,
2026_05_08_20_10_01.007,1.878500,31.408,1.808000,29.387,1.637700,24.665,,
2026_05_08_20_10_02.000,1.878700,31.414,1.808300,29.395,1.637900,24.670,,
2026_05_08_20_10_03.005,1.878800,31.417,1.808700,29.407,1.638400,24.684,,
2026_05_08_20_10_04.000,1.879700,31.443,1.809500,29.429,1.638100,24.676,,
2026_05_08_20_10_05.009,1.880500,31.466,1.809900,29.441,1.639100,24.703,,
2026_05_08_20_10_06.006,1.879300,31.431,1.810400,29.455,1.640900,24.752,,
2026_05_08_20_10_07.014,1.878700,31.414,1.810700,29.463,1.641200,24.760,,
2026_05_08_20_10_08.000,1.878800,31.417,1.810700,29.463,1.643200,24.815,,
2026_05_08_20_10_09.000,1.878500,31.408,1.810900,29.469,1.643300,24.817,,
2026_05_08_20_10_10.006,1.878500,31.408,1.810500,29.458,1.641600,24.771,,
2026_05_08_20_10_11.000,1.878400,31.405,1.810300,29.452,1.639100,24.703,,
2026_05_08_20_10_12.000,1.878500,31.408,1.810700,29.463,1.636900,24.643,,
2026_05_08_20_10_13.007,1.878400,31.405,1.811100,29.475,1.635300,24.600,,
2026_05_08_20_10_14.006,1.878900,31.420,1.811300,29.480,1.634400,24.575,,
2026_05_08_20_10_15.000,1.878800,31.417,1.811300,29.480,1.633600,24.553,,
2026_05_08_20_10_16.000,1.878800,31.417,1.812400,29.512,1.634300,24.572,,
2026_05_08_20_10_17.001,1.878900,31.420,1.813100,29.532,1.635600,24.608,,
2026_05_08_20_10_18.003,1.879500,31.437,1.813200,29.534,1.635600,24.608,,
2026_05_08_20_10_19.008,1.879300,31.431,1.813500,29.543,1.635300,24.600,,
2026_05_08_20_10_20.000,1.879500,31.437,1.813700,29.549,1.635200,24.597,,
2026_05_08_20_10_21.000,1.880000,31.452,1.813700,29.549,1.635100,24.594,,
2026_05_08_20_10_22.001,1.881100,31.484,1.813500,29.543,1.634800,24.586,,
2026_05_08_20_10_23.006,1.881200,31.487,1.813500,29.543,1.635100,24.594,,
2026_05_08_20_10_24.000,1.881700,31.501,1.813500,29.543,1.635300,24.600,,
2026_05_08_20_10_25.000,1.883200,31.545,1.814300,29.566,1.635300,24.600,,
2026_05_08_20_10_26.001,1.883500,31.553,1.814900,29.583,1.635300,24.600,,
2026_05_08_20_10_27.003,1.883700,31.559,1.814700,29.577,1.634100,24.567,,
2026_05_08_20_10_28.000,1.884500,31.583,1.814800,29.580,1.633500,24.551,,
2026_05_08_20_10_29.000,1.885200,31.603,1.815200,29.591,1.632800,24.532,,
2026_05_08_20_10_30.014,1.885900,31.623,1.815900,29.611,1.632500,24.523,,
2026_05_08_20_10_31.008,1.886000,31.626,1.816100,29.617,1.632800,24.532,,
2026_05_08_20_10_32.008,1.886300,31.635,1.816900,29.639,1.633200,24.542,,
2026_05_08_20_10_33.000,1.886800,31.649,1.818000,29.671,1.631500,24.496,,
2026_05_08_20_10_34.000,1.886800,31.649,1.817900,29.668,1.629300,24.436,,
2026_05_08_20_10_35.005,1.886900,31.652,1.817300,29.651,1.628400,24.412,,
2026_05_08_20_10_36.001,1.887100,31.658,1.817700,29.662,1.628700,24.420,,
2026_05_08_20_10_37.000,1.887700,31.676,1.818100,29.674,1.630100,24.458,,
2026_05_08_20_10_38.000,1.887600,31.673,1.818800,29.693,1.630700,24.474,,
2026_05_08_20_10_39.001,1.887900,31.682,1.818900,29.696,1.631200,24.488,,
2026_05_08_20_10_40.008,1.887700,31.676,1.818500,29.685,1.632300,24.518,,
2026_05_08_20_10_41.002,1.887300,31.664,1.818000,29.671,1.633200,24.542,,
2026_05_08_20_10_42.000,1.887500,31.670,1.818400,29.682,1.634900,24.589,,
2026_05_08_20_10_43.002,1.888300,31.693,1.818700,29.691,1.636500,24.632,,
2026_05_08_20_10_44.002,1.889100,31.716,1.818700,29.691,1.637500,24.659,,
2026_05_08_20_10_45.005,1.889700,31.734,1.818500,29.685,1.638000,24.673,,
2026_05_08_20_10_46.000,1.890100,31.746,1.818800,29.693,1.639500,24.714,,
2026_05_08_20_10_47.008,1.890700,31.763,1.819700,29.719,1.642700,24.801,,
2026_05_08_20_10_48.006,1.890500,31.757,1.820800,29.750,1.645100,24.866,,
2026_05_08_20_10_49.000,1.890400,31.754,1.821100,29.759,1.647100,24.921,,
2026_05_08_20_10_50.001,1.890100,31.746,1.821300,29.765,1.646900,24.915,,
2026_05_08_20_10_51.001,1.890400,31.754,1.821500,29.770,1.644000,24.836,,
2026_05_08_20_10_52.000,1.891600,31.789,1.822000,29.785,1.641900,24.779,,
2026_05_08_20_10_53.005,1.892300,31.810,1.822700,29.804,1.641200,24.760,,
2026_05_08_20_10_54.008,1.890900,31.769,1.822700,29.804,1.641600,24.771,,
2026_05_08_20_10_55.000,1.890400,31.754,1.821900,29.782,1.641600,24.771,,
2026_05_08_20_10_56.005,1.890900,31.769,1.822100,29.787,1.641500,24.768,,
2026_05_08_20_10_57.000,1.891700,31.792,1.822100,29.787,1.640700,24.747,,
2026_05_08_20_10_58.000,1.892100,31.804,1.822500,29.799,1.638900,24.698,,
2026_05_08_20_10_59.001,1.891500,31.786,1.823200,29.819,1.640100,24.730,,
2026_05_08_20_11_00.000,1.891600,31.789,1.824100,29.844,1.641100,24.757,,
2026_05_08_20_11_01.000,1.891600,31.789,1.824800,29.864,1.639700,24.719,,
2026_05_08_20_11_02.000,1.891500,31.786,1.824100,29.844,1.638800,24.695,,
2026_05_08_20_11_03.000,1.892300,31.810,1.824500,29.856,1.637700,24.665,,
2026_05_08_20_11_04.000,1.892500,31.816,1.824800,29.864,1.636300,24.627,,
2026_05_08_20_11_05.008,1.892700,31.821,1.825300,29.879,1.634000,24.564,,
2026_05_08_20_11_06.003,1.893200,31.836,1.825500,29.884,1.632900,24.534,,
2026_05_08_20_11_07.012,1.894100,31.862,1.825700,29.890,1.633100,24.540,,
2026_05_08_20_11_08.000,1.894400,31.871,1.826100,29.901,1.634900,24.589,,
2026_05_08_20_11_09.009,1.895200,31.894,1.826000,29.899,1.637100,24.649,,
2026_05_08_20_11_10.000,1.896000,31.918,1.826400,29.910,1.638700,24.692,,
2026_05_08_20_11_11.004,1.896500,31.932,1.827200,29.933,1.642100,24.785,,
2026_05_08_20_11_12.006,1.896300,31.927,1.826500,29.913,1.644700,24.855,,
2026_05_08_20_11_13.001,1.896500,31.932,1.826500,29.913,1.646000,24.891,,
2026_05_08_20_11_14.011,1.896400,31.929,1.827700,29.947,1.646100,24.894,,
2026_05_08_20_11_15.000,1.896400,31.929,1.828300,29.964,1.646300,24.899,,
2026_05_08_20_11_16.001,1.897200,31.953,1.829100,29.987,1.646100,24.894,,
2026_05_08_20_11_17.000,1.898100,31.979,1.829700,30.004,1.645700,24.883,,
2026_05_08_20_11_18.002,1.898000,31.976,1.829900,30.010,1.643200,24.815,,
2026_05_08_20_11_19.006,1.897900,31.973,1.830300,30.021,1.640500,24.741,,
2026_05_08_20_11_20.000,1.897600,31.964,1.830000,30.013,1.639700,24.719,,
2026_05_08_20_11_21.000,1.898000,31.976,1.830300,30.021,1.638800,24.695,,
2026_05_08_20_11_22.000,1.898700,31.997,1.830500,30.027,1.638000,24.673,,
2026_05_08_20_11_23.006,1.899200,32.011,1.830000,30.013,1.637500,24.659,,
2026_05_08_20_11_24.009,1.900000,32.035,1.830300,30.021,1.636300,24.627,,
2026_05_08_20_11_25.000,1.900100,32.038,1.830900,30.038,1.634400,24.575,,
2026_05_08_20_11_26.004,1.901100,32.067,1.831300,30.050,1.633500,24.551,,
2026_05_08_20_11_27.008,1.902000,32.093,1.831300,30.050,1.633200,24.542,,
2026_05_08_20_11_28.000,1.902100,32.096,1.830700,30.033,1.633100,24.540,,
2026_05_08_20_11_29.011,1.902000,32.093,1.831200,30.047,1.633300,24.545,,
2026_05_08_20_11_30.000,1.901100,32.067,1.832000,30.070,1.633100,24.540,,
2026_05_08_20_11_31.004,1.900700,32.055,1.832700,30.090,1.633500,24.551,,
2026_05_08_20_11_32.001,1.900900,32.061,1.832100,30.073,1.633500,24.551,,
2026_05_08_20_11_33.000,1.901600,32.081,1.832800,30.093,1.632700,24.529,,
2026_05_08_20_11_34.005,1.902500,32.108,1.832900,30.095,1.631700,24.502,,
2026_05_08_20_11_35.008,1.903100,32.125,1.833500,30.113,1.631100,24.485,,
2026_05_08_20_11_36.002,1.903500,32.137,1.833600,30.115,1.630300,24.464,,
2026_05_08_20_11_37.006,1.904000,32.152,1.833900,30.124,1.629900,24.453,,
2026_05_08_20_11_38.007,1.904500,32.166,1.833900,30.124,1.631200,24.488,,
2026_05_08_20_11_39.008,1.904900,32.178,1.833700,30.118,1.630400,24.466,,
2026_05_08_20_11_40.001,1.904800,32.175,1.833600,30.115,1.628700,24.420,,
2026_05_08_20_11_41.000,1.904900,32.178,1.834100,30.130,1.627200,24.379,,
2026_05_08_20_11_42.000,1.905100,32.184,1.834500,30.141,1.625700,24.339,,
2026_05_08_20_11_43.007,1.905300,32.190,1.835100,30.158,1.624100,24.295,,
2026_05_08_20_11_44.006,1.904500,32.166,1.835900,30.181,1.622700,24.257,,
2026_05_08_20_11_45.007,1.905200,32.187,1.836100,30.187,1.622000,24.238,,
2026_05_08_20_11_46.000,1.905700,32.202,1.835600,30.173,1.622700,24.257,,
2026_05_08_20_11_47.008,1.906100,32.213,1.835900,30.181,1.622800,24.260,,
2026_05_08_20_11_48.002,1.906700,32.231,1.836900,30.210,1.622700,24.257,,
2026_05_08_20_11_49.007,1.907700,32.260,1.836700,30.204,1.622400,24.249,,
2026_05_08_20_11_50.000,1.907200,32.246,1.837500,30.227,1.621600,24.227,,
2026_05_08_20_11_51.001,1.906800,32.234,1.837900,30.238,1.621300,24.219,,
2026_05_08_20_11_52.000,1.907100,32.243,1.837600,30.230,1.621600,24.227,,
2026_05_08_20_11_53.004,1.907600,32.257,1.837700,30.233,1.622400,24.249,,
2026_05_08_20_11_54.000,1.907300,32.249,1.838000,30.241,1.623500,24.279,,
2026_05_08_20_11_55.006,1.906700,32.231,1.838100,30.244,1.623900,24.290,,
2026_05_08_20_11_56.003,1.907300,32.249,1.837700,30.233,1.624800,24.314,,
2026_05_08_20_11_57.004,1.907900,32.266,1.837900,30.238,1.625700,24.339,,
2026_05_08_20_11_58.000,1.906700,32.231,1.838100,30.244,1.626700,24.366,,
2026_05_08_20_11_59.006,1.906300,32.219,1.838700,30.261,1.627900,24.398,,
2026_05_08_20_12_00.003,1.906700,32.231,1.838500,30.256,1.628800,24.423,,
2026_05_08_20_12_01.000,1.906500,32.225,1.838700,30.261,1.629300,24.436,,
2026_05_08_20_12_02.000,1.906700,32.231,1.838300,30.250,1.629300,24.436,,
2026_05_08_20_12_03.001,1.907100,32.243,1.837500,30.227,1.629900,24.453,,
2026_05_08_20_12_04.003,1.907300,32.249,1.838000,30.241,1.630500,24.469,,
2026_05_08_20_12_05.005,1.908300,32.278,1.838700,30.261,1.631500,24.496,,
2026_05_08_20_12_06.009,1.909200,32.304,1.839100,30.273,1.632300,24.518,,
2026_05_08_20_12_07.001,1.909900,32.325,1.839200,30.276,1.633300,24.545,,
2026_05_08_20_12_08.000,1.910000,32.328,1.839900,30.296,1.633600,24.553,,
2026_05_08_20_12_09.008,1.909600,32.316,1.840700,30.319,1.634100,24.567,,
2026_05_08_20_12_10.001,1.910100,32.331,1.840900,30.324,1.635100,24.594,,
2026_05_08_20_12_11.000,1.910900,32.354,1.840800,30.321,1.635200,24.597,,
2026_05_08_20_12_12.001,1.911600,32.375,1.841500,30.341,1.633200,24.542,,
2026_05_08_20_12_13.000,1.912900,32.413,1.841300,30.336,1.631500,24.496,,
2026_05_08_20_12_14.000,1.913200,32.422,1.841700,30.347,1.631200,24.488,,
2026_05_08_20_12_15.005,1.914000,32.445,1.842000,30.356,1.630800,24.477,,
2026_05_08_20_12_16.004,1.914700,32.466,1.842800,30.379,1.631100,24.485,,
2026_05_08_20_12_17.005,1.914800,32.469,1.843300,30.393,1.631700,24.502,,
2026_05_08_20_12_18.001,1.915900,32.501,1.842800,30.379,1.632400,24.521,,
2026_05_08_20_12_19.002,1.914800,32.469,1.842100,30.359,1.633500,24.551,,
2026_05_08_20_12_20.000,1.913600,32.434,1.842300,30.364,1.633600,24.553,,
2026_05_08_20_12_21.000,1.912500,32.401,1.842800,30.379,1.634300,24.572,,
2026_05_08_20_12_22.000,1.911500,32.372,1.843900,30.410,1.635700,24.610,,
2026_05_08_20_12_23.001,1.911200,32.363,1.843600,30.402,1.637600,24.662,,
2026_05_08_20_12_24.008,1.911900,32.384,1.843100,30.387,1.639200,24.706,,
2026_05_08_20_12_25.007,1.911200,32.363,1.843200,30.390,1.638900,24.698,,
2026_05_08_20_12_26.000,1.911600,32.375,1.844300,30.422,1.638400,24.684,,
2026_05_08_20_12_27.007,1.912800,32.410,1.845300,30.450,1.636800,24.640,,
2026_05_08_20_12_28.000,1.913900,32.442,1.846100,30.473,1.636900,24.643,,
2026_05_08_20_12_29.006,1.913900,32.442,1.846400,30.482,1.635600,24.608,,
2026_05_08_20_12_30.005,1.913500,32.431,1.846400,30.482,1.634700,24.583,,
2026_05_08_20_12_31.000,1.913900,32.442,1.846000,30.470,1.633900,24.561,,
2026_05_08_20_12_32.000,1.914700,32.466,1.846500,30.485,1.633300,24.545,,
2026_05_08_20_12_33.009,1.915200,32.481,1.846700,30.491,1.632900,24.534,,
