datetime,CH1_V,CH1_T_C,CH2_V,CH2_T_C,CH3_V,CH3_T_C,CH4_V,CH4_T_C
2026_05_08_20_59_49.007,2.148100,39.716,2.080000,37.510,1.615100,24.051,,
2026_05_08_20_59_50.000,2.147900,39.710,2.081300,37.552,1.614800,24.043,,
2026_05_08_20_59_51.000,2.147900,39.710,2.081600,37.561,1.614100,24.024,,
2026_05_08_20_59_52.005,2.147700,39.703,2.082400,37.587,1.613200,23.999,,
2026_05_08_20_59_53.000,2.146500,39.664,2.083700,37.628,1.613300,24.002,,
2026_05_08_20_59_54.009,2.146800,39.674,2.081300,37.552,1.613900,24.018,,
2026_05_08_20_59_55.004,2.147200,39.687,2.079900,37.507,1.614500,24.035,,
2026_05_08_20_59_56.006,2.147600,39.700,2.081500,37.558,1.615900,24.073,,
2026_05_08_20_59_57.001,2.146900,39.677,2.081900,37.571,1.617600,24.119,,
2026_05_08_20_59_58.000,2.145900,39.644,2.081200,37.549,1.618700,24.149,,
2026_05_08_20_59_59.008,2.146400,39.660,2.081100,37.545,1.618000,24.130,,
2026_05_08_21_00_00.002,2.146700,39.670,2.081300,37.552,1.617300,24.111,,
2026_05_08_21_00_01.000,2.147100,39.683,2.081900,37.571,1.616500,24.089,,
2026_05_08_21_00_02.002,2.147300,39.690,2.082400,37.587,1.613700,24.013,,
2026_05_08_21_00_03.006,2.147900,39.710,2.082800,37.599,1.611600,23.956,,
2026_05_08_21_00_04.000,2.148800,39.740,2.082900,37.603,1.610000,23.913,,
2026_05_08_21_00_05.001,2.149200,39.753,2.083100,37.609,1.608300,23.867,,
2026_05_08_21_00_06.002,2.149900,39.776,2.083600,37.625,1.607700,23.850,,
2026_05_08_21_00_07.006,2.149900,39.776,2.083200,37.612,1.608100,23.861,,
2026_05_08_21_00_08.000,2.149600,39.766,2.082900,37.603,1.608300,23.867,,
2026_05_08_21_00_09.000,2.150000,39.779,2.084000,37.638,1.608800,23.880,,
2026_05_08_21_00_10.001,2.150100,39.783,2.085200,37.676,1.609700,23.905,,
2026_05_08_21_00_11.007,2.149600,39.766,2.085600,37.689,1.610800,23.934,,
2026_05_08_21_00_12.006,2.148500,39.730,2.085500,37.685,1.612700,23.986,,
2026_05_08_21_00_13.005,2.148900,39.743,2.085600,37.689,1.613100,23.997,,
2026_05_08_21_00_14.002,2.148900,39.743,2.085700,37.692,1.613100,23.997,,
2026_05_08_21_00_15.001,2.149100,39.750,2.085900,37.698,1.612300,23.975,,
2026_05_08_21_00_16.000,2.148900,39.743,2.084800,37.663,1.611200,23.945,,
2026_05_08_21_00_17.002,2.148300,39.723,2.084900,37.666,1.610300,23.921,,
2026_05_08_21_00_18.001,2.148100,39.716,2.083900,37.634,1.609500,23.899,,
2026_05_08_21_00_19.006,2.147100,39.683,2.085100,37.673,1.610000,23.913,,
2026_05_08_21_00_20.000,2.146900,39.677,2.084900,37.666,1.612100,23.970,,
2026_05_08_21_00_21.006,2.146300,39.657,2.084100,37.641,1.612900,23.991,,
2026_05_08_21_00_22.006,2.146400,39.660,2.085200,37.676,1.613600,24.010,,
2026_05_08_21_00_23.007,2.146300,39.657,2.085300,37.679,1.613600,24.010,,
2026_05_08_21_00_24.000,2.145700,39.637,2.084300,37.647,1.613300,24.002,,
2026_05_08_21_00_25.001,2.145900,39.644,2.083900,37.634,1.613600,24.010,,
2026_05_08_21_00_26.011,2.146500,39.664,2.082400,37.587,1.615100,24.051,,
2026_05_08_21_00_27.000,2.147100,39.683,2.083900,37.634,1.617200,24.108,,
2026_05_08_21_00_28.008,2.146800,39.674,2.083100,37.609,1.617700,24.121,,
2026_05_08_21_00_29.011,2.145200,39.621,2.082400,37.587,1.616700,24.094,,
2026_05_08_21_00_30.003,2.144400,39.594,2.082000,37.574,1.616000,24.075,,
2026_05_08_21_00_31.003,2.144900,39.611,2.081500,37.558,1.615300,24.056,,
2026_05_08_21_00_32.000,2.145900,39.644,2.082000,37.574,1.615300,24.056,,
2026_05_08_21_00_33.005,2.147100,39.683,2.081700,37.564,1.615100,24.051,,
2026_05_08_21_00_34.004,2.149100,39.750,2.082300,37.584,1.615100,24.051,,
2026_05_08_21_00_35.005,2.149600,39.766,2.084400,37.650,1.615600,24.064,,
2026_05_08_21_00_36.006,2.149900,39.776,2.085700,37.692,1.616500,24.089,,
2026_05_08_21_00_37.003,2.149700,39.769,2.085500,37.685,1.616500,24.089,,
2026_05_08_21_00_38.003,2.149300,39.756,2.084800,37.663,1.616400,24.086,,
2026_05_08_21_00_39.000,2.148400,39.726,2.083900,37.634,1.616700,24.094,,
2026_05_08_21_00_40.000,2.147200,39.687,2.084000,37.638,1.616400,24.086,,
2026_05_08_21_00_41.007,2.146800,39.674,2.084400,37.650,1.615900,24.073,,
2026_05_08_21_00_42.007,2.146400,39.660,2.084000,37.638,1.616000,24.075,,
2026_05_08_21_00_43.000,2.147100,39.683,2.084100,37.641,1.617100,24.105,,
2026_05_08_21_00_44.007,2.147700,39.703,2.083500,37.622,1.618400,24.140,,
2026_05_08_21_00_45.005,2.148100,39.716,2.083900,37.634,1.618700,24.149,,
2026_05_08_21_00_46.004,2.148400,39.726,2.083500,37.622,1.618700,24.149,,
2026_05_08_21_00_47.000,2.149200,39.753,2.082700,37.596,1.618300,24.138,,
2026_05_08_21_00_48.000,2.149500,39.763,2.083100,37.609,1.617500,24.116,,
2026_05_08_21_00_49.006,2.149600,39.766,2.082100,37.577,1.616700,24.094,,
2026_05_08_21_00_50.005,2.149100,39.750,2.081100,37.545,1.615700,24.067,,
2026_05_08_21_00_51.006,2.149500,39.763,2.079900,37.507,1.616300,24.083,,
2026_05_08_21_00_52.004,2.149500,39.763,2.079200,37.485,1.617600,24.119,,
2026_05_08_21_00_53.000,2.150300,39.789,2.079600,37.498,1.619100,24.159,,
2026_05_08_21_00_54.007,2.150800,39.806,2.079900,37.507,1.620300,24.192,,
2026_05_08_21_00_55.000,2.150900,39.809,2.080700,37.533,1.620500,24.197,,
2026_05_08_21_00_56.006,2.150900,39.809,2.081700,37.564,1.619700,24.176,,
2026_05_08_21_00_57.004,2.149900,39.776,2.083200,37.612,1.619200,24.162,,
2026_05_08_21_00_58.005,2.149100,39.750,2.082800,37.599,1.618900,24.154,,
2026_05_08_21_00_59.000,2.148700,39.736,2.082500,37.590,1.616100,24.078,,
2026_05_08_21_01_00.000,2.149100,39.750,2.082800,37.599,1.613600,24.010,,
2026_05_08_21_01_01.003,2.149500,39.763,2.083300,37.615,1.612100,23.970,,
2026_05_08_21_01_02.005,2.150000,39.779,2.084500,37.654,1.611100,23.942,,
2026_05_08_21_01_03.000,2.150300,39.789,2.084900,37.666,1.610100,23.915,,
2026_05_08_21_01_04.002,2.150100,39.783,2.085700,37.692,1.609100,23.888,,
2026_05_08_21_01_05.001,2.149600,39.766,2.084500,37.654,1.608900,23.883,,
2026_05_08_21_01_06.001,2.148500,39.730,2.083600,37.625,1.610000,23.913,,
2026_05_08_21_01_07.008,2.148700,39.736,2.083100,37.609,1.611200,23.945,,
2026_05_08_21_01_08.009,2.148000,39.713,2.082900,37.603,1.612000,23.967,,
2026_05_08_21_01_09.000,2.147600,39.700,2.082800,37.599,1.611700,23.959,,
2026_05_08_21_01_10.000,2.147500,39.697,2.081600,37.561,1.611500,23.953,,
2026_05_08_21_01_11.002,2.147200,39.687,2.080700,37.533,1.611700,23.959,,
2026_05_08_21_01_12.006,2.146000,39.647,2.081100,37.545,1.610900,23.937,,
2026_05_08_21_01_13.002,2.146400,39.660,2.081300,37.552,1.610400,23.923,,
2026_05_08_21_01_14.000,2.146300,39.657,2.081600,37.561,1.610100,23.915,,
2026_05_08_21_01_15.004,2.145600,39.634,2.081100,37.545,1.609500,23.899,,
2026_05_08_21_01_16.000,2.146100,39.650,2.081200,37.549,1.609100,23.888,,
2026_05_08_21_01_17.002,2.146800,39.674,2.082500,37.590,1.609300,23.894,,
2026_05_08_21_01_18.000,2.147200,39.687,2.083700,37.628,1.610000,23.913,,
2026_05_08_21_01_19.005,2.148100,39.716,2.084400,37.650,1.610900,23.937,,
2026_05_08_21_01_20.008,2.148400,39.726,2.083900,37.634,1.612000,23.967,,
2026_05_08_21_01_21.000,2.148100,39.716,2.083700,37.628,1.612700,23.986,,
2026_05_08_21_01_22.008,2.148400,39.726,2.083300,37.615,1.613500,24.007,,
2026_05_08_21_01_23.006,2.148900,39.743,2.083600,37.625,1.613600,24.010,,
2026_05_08_21_01_24.000,2.148900,39.743,2.083300,37.615,1.613700,24.013,,
2026_05_08_21_01_25.004,2.148400,39.726,2.083300,37.615,1.613500,24.007,,
2026_05_08_21_01_26.006,2.148300,39.723,2.084100,37.641,1.612900,23.991,,
2026_05_08_21_01_27.003,2.147900,39.710,2.083900,37.634,1.613600,24.010,,
2026_05_08_21_01_28.000,2.147200,39.687,2.083500,37.622,1.615500,24.062,,
2026_05_08_21_01_29.004,2.147900,39.710,2.084100,37.641,1.614900,24.045,,
2026_05_08_21_01_30.007,2.148400,39.726,2.085500,37.685,1.613500,24.007,,
2026_05_08_21_01_31.003,2.147500,39.697,2.084800,37.663,1.612500,23.980,,
2026_05_08_21_01_32.006,2.146800,39.674,2.085200,37.676,1.612400,23.978,,
2026_05_08_21_01_33.000,2.147300,39.690,2.085100,37.673,1.613600,24.010,,
2026_05_08_21_01_34.000,2.148400,39.726,2.083700,37.628,1.614300,24.029,,
2026_05_08_21_01_35.001,2.149300,39.756,2.084300,37.647,1.614500,24.035,,
2026_05_08_21_01_36.006,2.149100,39.750,2.084100,37.641,1.615100,24.051,,
2026_05_08_21_01_37.009,2.147700,39.703,2.084100,37.641,1.615200,24.054,,
2026_05_08_21_01_38.010,2.146500,39.664,2.085200,37.676,1.616000,24.075,,
2026_05_08_21_01_39.001,2.146800,39.674,2.086300,37.711,1.615700,24.067,,
2026_05_08_21_01_40.006,2.148500,39.730,2.086100,37.705,1.615200,24.054,,
2026_05_08_21_01_41.005,2.148100,39.716,2.086900,37.730,1.614800,24.043,,
2026_05_08_21_01_42.000,2.146900,39.677,2.085900,37.698,1.615500,24.062,,
2026_05_08_21_01_43.009,2.145100,39.617,2.084500,37.654,1.616500,24.089,,
2026_05_08_21_01_44.000,2.145200,39.621,2.083300,37.615,1.616700,24.094,,
2026_05_08_21_01_45.000,2.145500,39.631,2.082900,37.603,1.616000,24.075,,
2026_05_08_21_01_46.001,2.146500,39.664,2.082400,37.587,1.616000,24.075,,
2026_05_08_21_01_47.000,2.147200,39.687,2.082000,37.574,1.616300,24.083,,
2026_05_08_21_01_48.000,2.147600,39.700,2.082000,37.574,1.615200,24.054,,
2026_05_08_21_01_49.011,2.147600,39.700,2.083300,37.615,1.614800,24.043,,
2026_05_08_21_01_50.006,2.146300,39.657,2.084500,37.654,1.613700,24.013,,
2026_05_08_21_01_51.005,2.145900,39.644,2.083200,37.612,1.612900,23.991,,
2026_05_08_21_01_52.001,2.146400,39.660,2.083200,37.612,1.612800,23.989,,
2026_05_08_21_01_53.007,2.147900,39.710,2.084100,37.641,1.612400,23.978,,
2026_05_08_21_01_54.008,2.148700,39.736,2.086000,37.701,1.612400,23.978,,
2026_05_08_21_01_55.006,2.149500,39.763,2.088000,37.765,1.612500,23.980,,
2026_05_08_21_01_56.007,2.149900,39.776,2.088300,37.775,1.611900,23.964,,
2026_05_08_21_01_57.000,2.149600,39.766,2.088100,37.768,1.611300,23.948,,
2026_05_08_21_01_58.009,2.149100,39.750,2.087700,37.756,1.612000,23.967,,
2026_05_08_21_01_59.004,2.148500,39.730,2.086400,37.714,1.612500,23.980,,
2026_05_08_21_02_00.006,2.148500,39.730,2.083900,37.634,1.614100,24.024,,
2026_05_08_21_02_01.007,2.148800,39.740,2.083500,37.622,1.615500,24.062,,
2026_05_08_21_02_02.000,2.148300,39.723,2.084700,37.660,1.615300,24.056,,
2026_05_08_21_02_03.005,2.148400,39.726,2.087200,37.740,1.616300,24.083,,
2026_05_08_21_02_04.000,2.148900,39.743,2.088000,37.765,1.616900,24.100,,
2026_05_08_21_02_05.008,2.149300,39.756,2.088500,37.781,1.617900,24.127,,
2026_05_08_21_02_06.000,2.149600,39.766,2.088100,37.768,1.618900,24.154,,
2026_05_08_21_02_07.007,2.150400,39.793,2.087700,37.756,1.617700,24.121,,
2026_05_08_21_02_08.002,2.150100,39.783,2.087200,37.740,1.617300,24.111,,
2026_05_08_21_02_09.000,2.149700,39.769,2.086700,37.724,1.617200,24.108,,
2026_05_08_21_02_10.009,2.150000,39.779,2.084700,37.660,1.617600,24.119,,
2026_05_08_21_02_11.000,2.150500,39.796,2.083600,37.625,1.618000,24.130,,
2026_05_08_21_02_12.004,2.150900,39.809,2.083200,37.612,1.618100,24.132,,
2026_05_08_21_02_13.008,2.150700,39.802,2.082700,37.596,1.616900,24.100,,
2026_05_08_21_02_14.011,2.150300,39.789,2.083300,37.615,1.615200,24.054,,
2026_05_08_21_02_15.004,2.150500,39.796,2.082900,37.603,1.614000,24.021,,
2026_05_08_21_02_16.000,2.150700,39.802,2.083100,37.609,1.613300,24.002,,
2026_05_08_21_02_17.007,2.150400,39.793,2.083100,37.609,1.612700,23.986,,
2026_05_08_21_02_18.001,2.150100,39.783,2.084000,37.638,1.611500,23.953,,
2026_05_08_21_02_19.012,2.150000,39.779,2.084500,37.654,1.610300,23.921,,
2026_05_08_21_02_20.000,2.149900,39.776,2.084400,37.650,1.610700,23.932,,
2026_05_08_21_02_21.005,2.149700,39.769,2.085100,37.673,1.611900,23.964,,
2026_05_08_21_02_22.002,2.150100,39.783,2.086400,37.714,1.611900,23.964,,
2026_05_08_21_02_23.000,2.149900,39.776,2.085500,37.685,1.611300,23.948,,
2026_05_08_21_02_24.000,2.149300,39.756,2.085300,37.679,1.610700,23.932,,
2026_05_08_21_02_25.000,2.149100,39.750,2.084000,37.638,1.610800,23.934,,
2026_05_08_21_02_26.006,2.149900,39.776,2.082400,37.587,1.611600,23.956,,
2026_05_08_21_02_27.009,2.150400,39.793,2.081600,37.561,1.612300,23.975,,
2026_05_08_21_02_28.000,2.151100,39.816,2.080900,37.539,1.613700,24.013,,
2026_05_08_21_02_29.000,2.151700,39.836,2.081600,37.561,1.614400,24.032,,
2026_05_08_21_02_30.000,2.151900,39.842,2.083100,37.609,1.614900,24.045,,
2026_05_08_21_02_31.008,2.152100,39.849,2.084300,37.647,1.615500,24.062,,
2026_05_08_21_02_32.009,2.151900,39.842,2.084800,37.663,1.616100,24.078,,
2026_05_08_21_02_33.003,2.151900,39.842,2.083200,37.612,1.615700,24.067,,
2026_05_08_21_02_34.000,2.152300,39.855,2.083700,37.628,1.615900,24.073,,
2026_05_08_21_02_35.005,2.152400,39.859,2.083700,37.628,1.615300,24.056,,
2026_05_08_21_02_36.004,2.152500,39.862,2.084300,37.647,1.614700,24.040,,
2026_05_08_21_02_37.005,2.152500,39.862,2.083200,37.612,1.614800,24.043,,
2026_05_08_21_02_38.007,2.152500,39.862,2.082300,37.584,1.615100,24.051,,
2026_05_08_21_02_39.000,2.151700,39.836,2.082400,37.587,1.615100,24.051,,
2026_05_08_21_02_40.001,2.150700,39.802,2.081700,37.564,1.614900,24.045,,
2026_05_08_21_02_41.001,2.150900,39.809,2.082000,37.574,1.614500,24.035,,
2026_05_08_21_02_42.007,2.150500,39.796,2.082500,37.590,1.614300,24.029,,
2026_05_08_21_02_43.007,2.150700,39.802,2.082900,37.603,1.614500,24.035,,
2026_05_08_21_02_44.007,2.150400,39.793,2.084000,37.638,1.614300,24.029,,
2026_05_08_21_02_45.001,2.150400,39.793,2.085700,37.692,1.613600,24.010,,
2026_05_08_21_02_46.005,2.150300,39.789,2.086700,37.724,1.613500,24.007,,
2026_05_08_21_02_47.000,2.149700,39.769,2.084800,37.663,1.613200,23.999,,
2026_05_08_21_02_48.008,2.150000,39.779,2.084300,37.647,1.612400,23.978,,
2026_05_08_21_02_49.000,2.150000,39.779,2.084400,37.650,1.611700,23.959,,
2026_05_08_21_02_50.000,2.150700,39.802,2.084100,37.641,1.610500,23.926,,
2026_05_08_21_02_51.006,2.150800,39.806,2.082900,37.603,1.610000,23.913,,
2026_05_08_21_02_52.006,2.151300,39.822,2.081300,37.552,1.610100,23.915,,
2026_05_08_21_02_53.002,2.151300,39.822,2.082000,37.574,1.610800,23.934,,
2026_05_08_21_02_54.010,2.150800,39.806,2.082100,37.577,1.610800,23.934,,
2026_05_08_21_02_55.004,2.150500,39.796,2.081500,37.558,1.610000,23.913,,
2026_05_08_21_02_56.000,2.151200,39.819,2.082000,37.574,1.608300,23.867,,
2026_05_08_21_02_57.001,2.151100,39.816,2.082800,37.599,1.607600,23.848,,
2026_05_08_21_02_58.000,2.151100,39.816,2.082900,37.603,1.608300,23.867,,
2026_05_08_21_02_59.000,2.150100,39.783,2.082700,37.596,1.609500,23.899,,
2026_05_08_21_03_00.005,2.150400,39.793,2.082300,37.584,1.609300,23.894,,
2026_05_08_21_03_01.002,2.151200,39.819,2.082900,37.603,1.608500,23.872,,
2026_05_08_21_03_02.000,2.151600,39.832,2.082800,37.599,1.607700,23.850,,
2026_05_08_21_03_03.004,2.151900,39.842,2.083300,37.615,1.607700,23.850,,
2026_05_08_21_03_04.005,2.152300,39.855,2.084000,37.638,1.607500,23.845,,
2026_05_08_21_03_05.006,2.152500,39.862,2.084300,37.647,1.607600,23.848,,
2026_05_08_21_03_06.000,2.152300,39.855,2.086100,37.705,1.608100,23.861,,
2026_05_08_21_03_07.004,2.151700,39.836,2.086300,37.711,1.608900,23.883,,
2026_05_08_21_03_08.010,2.151200,39.819,2.084800,37.663,1.610300,23.921,,
2026_05_08_21_03_09.000,2.150000,39.779,2.084100,37.641,1.610800,23.934,,
2026_05_08_21_03_10.000,2.149700,39.769,2.083700,37.628,1.611600,23.956,,
2026_05_08_21_03_11.008,2.150900,39.809,2.081900,37.571,1.612300,23.975,,
2026_05_08_21_03_12.018,2.151700,39.836,2.080800,37.536,1.613600,24.010,,
2026_05_08_21_03_13.010,2.152400,39.859,2.083200,37.612,1.614900,24.045,,
2026_05_08_21_03_14.000,2.152100,39.849,2.085100,37.673,1.616300,24.083,,
2026_05_08_21_03_15.008,2.151100,39.816,2.086100,37.705,1.615300,24.056,,
2026_05_08_21_03_16.000,2.150900,39.809,2.087600,37.752,1.613100,23.997,,
2026_05_08_21_03_17.000,2.149600,39.766,2.087700,37.756,1.611200,23.945,,
2026_05_08_21_03_18.008,2.147700,39.703,2.088400,37.778,1.610000,23.913,,
2026_05_08_21_03_19.000,2.147100,39.683,2.089300,37.807,1.608900,23.883,,
2026_05_08_21_03_20.000,2.147200,39.687,2.089700,37.819,1.607900,23.856,,
2026_05_08_21_03_21.010,2.146700,39.670,2.088700,37.788,1.606500,23.818,,
2026_05_08_21_03_22.000,2.146100,39.650,2.086900,37.730,1.605300,23.785,,
2026_05_08_21_03_23.002,2.145500,39.631,2.085100,37.673,1.604800,23.772,,
2026_05_08_21_03_24.006,2.145600,39.634,2.085500,37.685,1.605100,23.780,,
2026_05_08_21_03_25.000,2.146300,39.657,2.086700,37.724,1.605900,23.802,,
2026_05_08_21_03_26.009,2.147200,39.687,2.087200,37.740,1.607200,23.837,,
2026_05_08_21_03_27.000,2.147600,39.700,2.086700,37.724,1.608500,23.872,,
2026_05_08_21_03_28.000,2.147900,39.710,2.086100,37.705,1.608800,23.880,,
2026_05_08_21_03_29.003,2.148500,39.730,2.086800,37.727,1.608900,23.883,,
2026_05_08_21_03_30.001,2.149300,39.756,2.085600,37.689,1.608800,23.880,,
2026_05_08_21_03_31.004,2.149200,39.753,2.086000,37.701,1.609100,23.888,,
2026_05_08_21_03_32.000,2.150000,39.779,2.084400,37.650,1.609600,23.902,,
2026_05_08_21_03_33.004,2.150900,39.809,2.085100,37.673,1.608900,23.883,,
2026_05_08_21_03_34.000,2.150900,39.809,2.084900,37.666,1.608500,23.872,,
2026_05_08_21_03_35.000,2.151100,39.816,2.084300,37.647,1.608500,23.872,,
2026_05_08_21_03_36.000,2.150500,39.796,2.085300,37.679,1.607900,23.856,,
2026_05_08_21_03_37.000,2.150100,39.783,2.086700,37.724,1.606000,23.804,,
2026_05_08_21_03_38.000,2.149900,39.776,2.087300,37.743,1.604900,23.774,,
2026_05_08_21_03_39.000,2.150400,39.793,2.087900,37.762,1.604500,23.764,,
2026_05_08_21_03_40.000,2.151300,39.822,2.088300,37.775,1.604900,23.774,,
2026_05_08_21_03_41.009,2.152000,39.846,2.088300,37.775,1.604900,23.774,,
2026_05_08_21_03_42.009,2.152300,39.855,2.088700,37.788,1.605300,23.785,,
2026_05_08_21_03_43.009,2.152400,39.859,2.089300,37.807,1.606800,23.826,,
2026_05_08_21_03_44.008,2.152400,39.859,2.089700,37.819,1.608800,23.880,,
2026_05_08_21_03_45.009,2.150100,39.783,2.090300,37.839,1.611600,23.956,,
2026_05_08_21_03_46.001,2.149600,39.766,2.088500,37.781,1.614300,24.029,,
2026_05_08_21_03_47.000,2.150400,39.793,2.085500,37.685,1.616400,24.086,,
2026_05_08_21_03_48.000,2.151200,39.819,2.083100,37.609,1.617700,24.121,,
2026_05_08_21_03_49.000,2.150900,39.809,2.083700,37.628,1.618300,24.138,,
2026_05_08_21_03_50.000,2.150300,39.789,2.083900,37.634,1.618700,24.149,,
2026_05_08_21_03_51.000,2.150400,39.793,2.083900,37.634,1.618400,24.140,,
2026_05_08_21_03_52.006,2.151700,39.836,2.083500,37.622,1.618100,24.132,,
2026_05_08_21_03_53.001,2.153100,39.882,2.084700,37.660,1.617200,24.108,,
2026_05_08_21_03_54.000,2.153300,39.889,2.085700,37.692,1.616700,24.094,,
2026_05_08_21_03_55.000,2.152700,39.869,2.086700,37.724,1.617300,24.111,,
2026_05_08_21_03_56.010,2.152500,39.862,2.087200,37.740,1.618100,24.132,,
2026_05_08_21_03_57.000,2.152300,39.855,2.086400,37.714,1.619600,24.173,,
2026_05_08_21_03_58.006,2.152000,39.846,2.085500,37.685,1.620300,24.192,,
2026_05_08_21_03_59.009,2.151700,39.836,2.085500,37.685,1.619200,24.162,,
2026_05_08_21_04_00.000,2.151600,39.832,2.086300,37.711,1.616800,24.097,,
2026_05_08_21_04_01.005,2.150800,39.806,2.087600,37.752,1.616400,24.086,,
2026_05_08_21_04_02.008,2.151100,39.816,2.087600,37.752,1.616700,24.094,,
2026_05_08_21_04_03.007,2.151100,39.816,2.086000,37.701,1.617100,24.105,,
2026_05_08_21_04_04.006,2.150000,39.779,2.084700,37.660,1.616100,24.078,,
2026_05_08_21_04_05.009,2.149900,39.776,2.085500,37.685,1.614900,24.045,,
2026_05_08_21_04_06.008,2.149700,39.769,2.084500,37.654,1.614500,24.035,,
2026_05_08_21_04_07.008,2.149200,39.753,2.085100,37.673,1.613700,24.013,,
2026_05_08_21_04_08.004,2.149200,39.753,2.086700,37.724,1.613200,23.999,,
2026_05_08_21_04_09.000,2.149200,39.753,2.086500,37.717,1.612900,23.991,,
2026_05_08_21_04_10.000,2.148800,39.740,2.087600,37.752,1.613600,24.010,,
2026_05_08_21_04_11.003,2.147700,39.703,2.088500,37.781,1.613600,24.010,,
2026_05_08_21_04_12.015,2.147200,39.687,2.088500,37.781,1.613700,24.013,,
2026_05_08_21_04_13.005,2.147200,39.687,2.088100,37.768,1.613300,24.002,,
2026_05_08_21_04_14.006,2.148000,39.713,2.086800,37.727,1.611900,23.964,,
2026_05_08_21_04_15.007,2.148900,39.743,2.085900,37.698,1.610400,23.923,,
2026_05_08_21_04_16.005,2.150300,39.789,2.084900,37.666,1.610900,23.937,,
2026_05_08_21_04_17.006,2.150800,39.806,2.082800,37.599,1.611600,23.956,,
2026_05_08_21_04_18.008,2.150300,39.789,2.080400,37.523,1.612100,23.970,,
2026_05_08_21_04_19.000,2.149700,39.769,2.081300,37.552,1.613200,23.999,,
2026_05_08_21_04_20.000,2.149600,39.766,2.083700,37.628,1.612100,23.970,,
2026_05_08_21_04_21.003,2.149500,39.763,2.085700,37.692,1.611900,23.964,,
2026_05_08_21_04_22.000,2.148900,39.743,2.087900,37.762,1.612100,23.970,,
2026_05_08_21_04_23.000,2.148900,39.743,2.088100,37.768,1.612800,23.989,,
2026_05_08_21_04_24.006,2.150000,39.779,2.088000,37.765,1.613100,23.997,,
2026_05_08_21_04_25.006,2.150000,39.779,2.086800,37.727,1.613200,23.999,,
2026_05_08_21_04_26.006,2.150700,39.802,2.086500,37.717,1.614000,24.021,,
2026_05_08_21_04_27.000,2.150700,39.802,2.085700,37.692,1.614800,24.043,,
2026_05_08_21_04_28.003,2.150800,39.806,2.083900,37.634,1.615900,24.073,,
2026_05_08_21_04_29.000,2.150700,39.802,2.083600,37.625,1.616800,24.097,,
2026_05_08_21_04_30.006,2.149300,39.756,2.086000,37.701,1.617100,24.105,,
2026_05_08_21_04_31.000,2.149200,39.753,2.087100,37.736,1.616800,24.097,,
2026_05_08_21_04_32.000,2.149700,39.769,2.086500,37.717,1.616300,24.083,,
2026_05_08_21_04_33.009,2.150700,39.802,2.085200,37.676,1.616100,24.078,,
2026_05_08_21_04_34.000,2.151100,39.816,2.084800,37.663,1.616100,24.078,,
2026_05_08_21_04_35.000,2.151900,39.842,2.084100,37.641,1.616300,24.083,,
2026_05_08_21_04_36.001,2.152400,39.859,2.085300,37.679,1.616300,24.083,,
2026_05_08_21_04_37.001,2.151700,39.836,2.086100,37.705,1.615500,24.062,,
2026_05_08_21_04_38.010,2.151200,39.819,2.086900,37.730,1.615100,24.051,,
2026_05_08_21_04_39.000,2.150500,39.796,2.085600,37.689,1.614800,24.043,,
2026_05_08_21_04_40.009,2.150000,39.779,2.084100,37.641,1.614800,24.043,,
2026_05_08_21_04_41.003,2.150300,39.789,2.082400,37.587,1.615300,24.056,,
2026_05_08_21_04_42.007,2.150100,39.783,2.081600,37.561,1.616400,24.086,,
2026_05_08_21_04_43.000,2.150000,39.779,2.082800,37.599,1.617500,24.116,,
2026_05_08_21_04_44.000,2.150500,39.796,2.084300,37.647,1.619200,24.162,,
2026_05_08_21_04_45.000,2.150400,39.793,2.084500,37.654,1.620100,24.187,,
2026_05_08_21_04_46.007,2.150800,39.806,2.085200,37.676,1.620400,24.195,,
2026_05_08_21_04_47.001,2.150800,39.806,2.085100,37.673,1.620400,24.195,,
2026_05_08_21_04_48.001,2.151100,39.816,2.085900,37.698,1.619900,24.181,,
2026_05_08_21_04_49.009,2.150800,39.806,2.086800,37.727,1.619700,24.176,,
2026_05_08_21_04_50.000,2.150300,39.789,2.087100,37.736,1.620100,24.187,,
2026_05_08_21_04_51.001,2.150400,39.793,2.085900,37.698,1.620500,24.197,,
2026_05_08_21_04_52.007,2.151100,39.816,2.084800,37.663,1.620800,24.206,,
2026_05_08_21_04_53.000,2.151700,39.836,2.084500,37.654,1.620900,24.208,,
2026_05_08_21_04_54.000,2.152700,39.869,2.084300,37.647,1.621300,24.219,,
2026_05_08_21_04_55.010,2.153900,39.909,2.084300,37.647,1.621500,24.225,,
2026_05_08_21_04_56.009,2.154700,39.935,2.086900,37.730,1.621600,24.227,,
2026_05_08_21_04_57.005,2.154800,39.938,2.088500,37.781,1.621200,24.216,,
2026_05_08_21_04_58.000,2.154400,39.925,2.086300,37.711,1.620400,24.195,,
2026_05_08_21_04_59.006,2.153700,39.902,2.084900,37.666,1.619600,24.173,,
2026_05_08_21_05_00.001,2.153300,39.889,2.086400,37.714,1.618800,24.151,,
2026_05_08_21_05_01.003,2.152500,39.862,2.086700,37.724,1.618500,24.143,,
2026_05_08_21_05_02.008,2.151700,39.836,2.086000,37.701,1.618400,24.140,,
2026_05_08_21_05_03.000,2.151700,39.836,2.085700,37.692,1.617600,24.119,,
2026_05_08_21_05_04.010,2.151300,39.822,2.086100,37.705,1.615900,24.073,,
