datetime,CH1_V,CH1_T_C,CH2_V,CH2_T_C,CH3_V,CH3_T_C,CH4_V,CH4_T_C
2026_05_08_20_59_06.001,2.098000,38.085,1.841900,30.353,1.920900,32.649,2.040100,36.256
2026_05_08_20_59_07.009,2.098100,38.088,1.833300,30.107,1.919100,32.595,2.040500,36.268
2026_05_08_20_59_08.001,2.098300,38.095,1.829900,30.010,1.918100,32.566,2.041200,36.290
2026_05_08_20_59_09.000,2.098000,38.085,1.834100,30.130,1.917700,32.554,2.042700,36.337
2026_05_08_20_59_10.000,2.097900,38.082,1.840100,30.301,1.917700,32.554,2.043500,36.362
2026_05_08_20_59_11.000,2.097600,38.072,1.841700,30.347,1.917900,32.560,2.043300,36.356
2026_05_08_20_59_12.007,2.097600,38.072,1.842400,30.367,1.918300,32.572,2.042400,36.328
2026_05_08_20_59_13.000,2.097700,38.076,1.840500,30.313,1.918400,32.575,2.041300,36.293
2026_05_08_20_59_14.000,2.097900,38.082,1.832900,30.095,1.918700,32.584,2.041200,36.290
2026_05_08_20_59_15.009,2.097900,38.082,1.823900,29.839,1.919600,32.610,2.041100,36.287
2026_05_08_20_59_16.005,2.097700,38.076,1.817100,29.645,1.920100,32.625,2.040700,36.275
2026_05_08_20_59_17.000,2.097600,38.072,1.812000,29.500,1.921100,32.654,2.040500,36.268
2026_05_08_20_59_18.000,2.097600,38.072,1.817300,29.651,1.922000,32.681,2.041200,36.290
2026_05_08_20_59_19.001,2.097900,38.082,1.819900,29.725,1.922800,32.705,2.042000,36.315
2026_05_08_20_59_20.000,2.097900,38.082,1.818400,29.682,1.923600,32.728,2.042000,36.315
2026_05_08_20_59_21.004,2.097900,38.082,1.814700,29.577,1.923300,32.719,2.042000,36.315
2026_05_08_20_59_22.000,2.097700,38.076,1.811500,29.486,1.922400,32.693,2.041700,36.306
2026_05_08_20_59_23.000,2.097700,38.076,1.807200,29.364,1.922300,32.690,2.042500,36.331
2026_05_08_20_59_24.000,2.097500,38.069,1.804700,29.293,1.921200,32.657,2.041700,36.306
2026_05_08_20_59_25.000,2.097600,38.072,1.802000,29.217,1.921200,32.657,2.042300,36.324
2026_05_08_20_59_26.000,2.097700,38.076,1.799200,29.138,1.921900,32.678,2.042800,36.340
2026_05_08_20_59_27.001,2.098000,38.085,1.794100,28.994,1.923200,32.716,2.042900,36.343
2026_05_08_20_59_28.001,2.098100,38.088,1.790800,28.901,1.923900,32.737,2.042800,36.340
2026_05_08_20_59_29.007,2.098500,38.101,1.788800,28.844,1.923500,32.725,2.042100,36.318
2026_05_08_20_59_30.004,2.098700,38.108,1.787600,28.810,1.923600,32.728,2.042300,36.324
2026_05_08_20_59_31.000,2.098400,38.098,1.786900,28.791,1.922700,32.702,2.042700,36.337
2026_05_08_20_59_32.001,2.098700,38.108,1.785200,28.743,1.922500,32.696,2.042800,36.340
2026_05_08_20_59_33.003,2.098700,38.108,1.783300,28.689,1.922900,32.708,2.042700,36.337
2026_05_08_20_59_34.000,2.098800,38.111,1.782100,28.655,1.921600,32.669,2.042900,36.343
2026_05_08_20_59_35.004,2.098800,38.111,1.781300,28.633,1.921300,32.660,2.043200,36.353
2026_05_08_20_59_36.010,2.098900,38.114,1.779900,28.594,1.921600,32.669,2.043100,36.349
2026_05_08_20_59_37.000,2.098900,38.114,1.779600,28.585,1.921700,32.672,2.042800,36.340
2026_05_08_20_59_38.000,2.098900,38.114,1.781200,28.630,1.923600,32.728,2.043300,36.356
2026_05_08_20_59_39.009,2.099200,38.124,1.784700,28.729,1.924900,32.767,2.043600,36.365
2026_05_08_20_59_40.000,2.098800,38.111,1.787900,28.819,1.926100,32.802,2.043100,36.349
2026_05_08_20_59_41.003,2.098800,38.111,1.787900,28.819,1.925700,32.790,2.043300,36.356
2026_05_08_20_59_42.000,2.099100,38.120,1.785600,28.754,1.925500,32.784,2.043900,36.374
2026_05_08_20_59_43.001,2.098900,38.114,1.782800,28.675,1.924700,32.761,2.044100,36.381
2026_05_08_20_59_44.004,2.099100,38.120,1.779500,28.582,1.924800,32.764,2.043700,36.368
2026_05_08_20_59_45.008,2.098900,38.114,1.777300,28.521,1.925300,32.778,2.043700,36.368
2026_05_08_20_59_46.000,2.099200,38.124,1.780800,28.619,1.925700,32.790,2.043100,36.349
2026_05_08_20_59_47.007,2.099100,38.120,1.783700,28.700,1.926700,32.820,2.042800,36.340
2026_05_08_20_59_48.009,2.099300,38.127,1.787500,28.808,1.927700,32.849,2.043200,36.353
2026_05_08_20_59_49.007,2.098700,38.108,1.792700,28.954,1.927500,32.843,2.043700,36.368
2026_05_08_20_59_50.002,2.098400,38.098,1.795300,29.028,1.926500,32.814,2.043200,36.353
2026_05_08_20_59_51.000,2.098300,38.095,1.804300,29.282,1.924400,32.752,2.043300,36.356
2026_05_08_20_59_52.005,2.098400,38.098,1.807500,29.373,1.923100,32.713,2.043900,36.374
2026_05_08_20_59_53.000,2.098100,38.088,1.806400,29.341,1.922500,32.696,2.042900,36.343
2026_05_08_20_59_54.009,2.098300,38.095,1.807200,29.364,1.923100,32.713,2.043700,36.368
2026_05_08_20_59_55.004,2.098300,38.095,1.811900,29.497,1.923900,32.737,2.043200,36.353
2026_05_08_20_59_56.006,2.098400,38.098,1.815300,29.594,1.923700,32.731,2.042800,36.340
2026_05_08_20_59_57.001,2.098500,38.101,1.815500,29.600,1.923300,32.719,2.043500,36.362
2026_05_08_20_59_58.001,2.098500,38.101,1.814000,29.557,1.923100,32.713,2.044300,36.387
2026_05_08_20_59_59.008,2.098300,38.095,1.813700,29.549,1.922300,32.690,2.043500,36.362
2026_05_08_21_00_00.002,2.098300,38.095,1.811100,29.475,1.920800,32.646,2.042800,36.340
2026_05_08_21_00_01.000,2.098100,38.088,1.804100,29.276,1.920100,32.625,2.043200,36.353
2026_05_08_21_00_02.004,2.098100,38.088,1.797300,29.084,1.921100,32.654,2.043300,36.356
2026_05_08_21_00_03.006,2.098100,38.088,1.793600,28.980,1.921600,32.669,2.043700,36.368
2026_05_08_21_00_04.000,2.098300,38.095,1.794300,28.999,1.921600,32.669,2.043600,36.365
2026_05_08_21_00_05.001,2.098400,38.098,1.792300,28.943,1.921500,32.666,2.042500,36.331
2026_05_08_21_00_06.002,2.098700,38.108,1.789900,28.875,1.921900,32.678,2.042300,36.324
2026_05_08_21_00_07.006,2.098400,38.098,1.788500,28.836,1.923700,32.731,2.042000,36.315
2026_05_08_21_00_08.000,2.098800,38.111,1.783900,28.706,1.925700,32.790,2.041700,36.306
2026_05_08_21_00_09.001,2.099100,38.120,1.781300,28.633,1.927100,32.832,2.041500,36.300
2026_05_08_21_00_10.001,2.098900,38.114,1.785200,28.743,1.927900,32.855,2.041200,36.290
2026_05_08_21_00_11.007,2.098500,38.101,1.793200,28.968,1.928500,32.873,2.042100,36.318
2026_05_08_21_00_12.006,2.098500,38.101,1.799600,29.149,1.928500,32.873,2.043100,36.349
2026_05_08_21_00_13.005,2.098800,38.111,1.806100,29.333,1.928300,32.867,2.043100,36.349
2026_05_08_21_00_14.002,2.098700,38.108,1.806000,29.330,1.928000,32.858,2.042900,36.343
2026_05_08_21_00_15.001,2.098800,38.111,1.804100,29.276,1.928100,32.861,2.043200,36.353
2026_05_08_21_00_16.000,2.098800,38.111,1.807200,29.364,1.927200,32.835,2.042900,36.343
2026_05_08_21_00_17.002,2.098900,38.114,1.814300,29.566,1.926900,32.826,2.043200,36.353
2026_05_08_21_00_18.001,2.099300,38.127,1.824700,29.861,1.927200,32.835,2.043100,36.349
2026_05_08_21_00_19.006,2.099900,38.146,1.831500,30.055,1.926400,32.811,2.041700,36.306
2026_05_08_21_00_20.000,2.099700,38.140,1.838900,30.267,1.925700,32.790,2.041600,36.303
2026_05_08_21_00_21.003,2.099500,38.133,1.848300,30.537,1.925500,32.784,2.042300,36.324
2026_05_08_21_00_22.008,2.099500,38.133,1.856700,30.778,1.924300,32.749,2.042800,36.340
2026_05_08_21_00_23.007,2.099600,38.137,1.861600,30.919,1.924000,32.740,2.043600,36.365
2026_05_08_21_00_24.000,2.099200,38.124,1.863600,30.977,1.924900,32.767,2.043900,36.374
2026_05_08_21_00_25.000,2.099500,38.133,1.857100,30.790,1.926000,32.799,2.044000,36.377
2026_05_08_21_00_26.011,2.099600,38.137,1.846900,30.496,1.926800,32.823,2.044400,36.390
2026_05_08_21_00_27.000,2.099900,38.146,1.836400,30.195,1.928000,32.858,2.044300,36.387
2026_05_08_21_00_28.008,2.100300,38.159,1.830800,30.035,1.928500,32.873,2.042900,36.343
2026_05_08_21_00_29.011,2.100100,38.153,1.823900,29.839,1.928900,32.885,2.042800,36.340
2026_05_08_21_00_30.003,2.100100,38.153,1.821600,29.773,1.929500,32.903,2.042700,36.337
2026_05_08_21_00_31.003,2.100100,38.153,1.821300,29.765,1.929900,32.914,2.043300,36.356
2026_05_08_21_00_32.000,2.100000,38.149,1.822400,29.796,1.930000,32.917,2.043300,36.356
2026_05_08_21_00_33.005,2.100000,38.149,1.822800,29.807,1.929600,32.906,2.043700,36.368
2026_05_08_21_00_34.004,2.100300,38.159,1.824300,29.850,1.928500,32.873,2.044100,36.381
2026_05_08_21_00_35.005,2.100300,38.159,1.826300,29.907,1.928400,32.870,2.043900,36.374
2026_05_08_21_00_36.006,2.100100,38.153,1.823300,29.822,1.929100,32.891,2.043900,36.374
2026_05_08_21_00_37.003,2.100100,38.153,1.819200,29.705,1.929900,32.914,2.043900,36.374
2026_05_08_21_00_38.003,2.100300,38.159,1.817200,29.648,1.930100,32.920,2.043300,36.356
2026_05_08_21_00_39.000,2.100300,38.159,1.818300,29.679,1.930800,32.941,2.043500,36.362
2026_05_08_21_00_40.000,2.100300,38.159,1.823300,29.822,1.931200,32.953,2.043900,36.374
2026_05_08_21_00_41.007,2.100000,38.149,1.825200,29.876,1.929700,32.908,2.045100,36.412
2026_05_08_21_00_42.007,2.099700,38.140,1.820100,29.730,1.927900,32.855,2.045700,36.430
2026_05_08_21_00_43.000,2.100000,38.149,1.813100,29.532,1.926100,32.802,2.045200,36.415
2026_05_08_21_00_44.007,2.099700,38.140,1.805700,29.322,1.924800,32.764,2.045300,36.418
2026_05_08_21_00_45.005,2.099900,38.146,1.801500,29.203,1.923200,32.716,2.045200,36.415
2026_05_08_21_00_46.004,2.099700,38.140,1.798300,29.112,1.921300,32.660,2.044800,36.402
2026_05_08_21_00_47.000,2.099700,38.140,1.793200,28.968,1.920400,32.634,2.043900,36.374
2026_05_08_21_00_48.000,2.099900,38.146,1.789900,28.875,1.920300,32.631,2.043700,36.368
2026_05_08_21_00_49.006,2.099700,38.140,1.787100,28.796,1.920700,32.643,2.042800,36.340
2026_05_08_21_00_50.005,2.100000,38.149,1.786100,28.768,1.920700,32.643,2.041500,36.300
2026_05_08_21_00_51.006,2.100100,38.153,1.788100,28.824,1.921100,32.654,2.041300,36.293
2026_05_08_21_00_52.004,2.100000,38.149,1.792300,28.943,1.921700,32.672,2.040900,36.281
2026_05_08_21_00_53.000,2.099900,38.146,1.795300,29.028,1.922100,32.684,2.040400,36.265
2026_05_08_21_00_54.007,2.099900,38.146,1.796700,29.067,1.923200,32.716,2.040100,36.256
2026_05_08_21_00_55.000,2.099600,38.137,1.799100,29.135,1.923900,32.737,2.041500,36.300
2026_05_08_21_00_56.006,2.100100,38.153,1.797900,29.101,1.923900,32.737,2.041600,36.303
2026_05_08_21_00_57.004,2.100100,38.153,1.794500,29.005,1.924500,32.755,2.041600,36.303
2026_05_08_21_00_58.005,2.100100,38.153,1.792100,28.937,1.925100,32.772,2.042000,36.315
2026_05_08_21_00_59.000,2.100000,38.149,1.793300,28.971,1.925900,32.796,2.042000,36.315
2026_05_08_21_01_00.000,2.100400,38.162,1.795200,29.025,1.925700,32.790,2.041900,36.312
2026_05_08_21_01_01.003,2.100300,38.159,1.794000,28.991,1.925300,32.778,2.041200,36.290
2026_05_08_21_01_02.005,2.100300,38.159,1.792700,28.954,1.924700,32.761,2.041900,36.312
2026_05_08_21_01_03.000,2.100700,38.172,1.791500,28.920,1.924900,32.767,2.042500,36.331
2026_05_08_21_01_04.002,2.100800,38.175,1.789700,28.870,1.925300,32.778,2.042700,36.337
2026_05_08_21_01_05.001,2.100700,38.172,1.790800,28.901,1.926700,32.820,2.043100,36.349
2026_05_08_21_01_06.001,2.100400,38.162,1.791200,28.912,1.927700,32.849,2.042400,36.328
2026_05_08_21_01_07.008,2.100400,38.162,1.789300,28.858,1.928400,32.870,2.040300,36.262
2026_05_08_21_01_08.009,2.100400,38.162,1.790700,28.898,1.928500,32.873,2.038000,36.191
2026_05_08_21_01_09.000,2.100400,38.162,1.792500,28.948,1.928400,32.870,2.038700,36.212
2026_05_08_21_01_10.000,2.100700,38.172,1.792500,28.948,1.927600,32.846,2.040300,36.262
2026_05_08_21_01_11.002,2.100800,38.175,1.789200,28.855,1.926700,32.820,2.040800,36.278
2026_05_08_21_01_12.006,2.100800,38.175,1.788700,28.841,1.925700,32.790,2.041500,36.300
2026_05_08_21_01_13.002,2.100700,38.172,1.786700,28.785,1.924300,32.749,2.041900,36.312
2026_05_08_21_01_14.000,2.100900,38.178,1.787200,28.799,1.924300,32.749,2.041300,36.293
2026_05_08_21_01_15.004,2.100500,38.165,1.791600,28.923,1.923700,32.731,2.040500,36.268
2026_05_08_21_01_16.000,2.100000,38.149,1.796500,29.061,1.924300,32.749,2.041500,36.300
2026_05_08_21_01_17.002,2.100000,38.149,1.796900,29.073,1.925200,32.775,2.042100,36.318
2026_05_08_21_01_18.000,2.100100,38.153,1.802700,29.237,1.925700,32.790,2.041600,36.303
2026_05_08_21_01_19.005,2.100000,38.149,1.813500,29.543,1.925900,32.796,2.041200,36.290
2026_05_08_21_01_20.008,2.100300,38.159,1.816500,29.628,1.926400,32.811,2.041200,36.290
2026_05_08_21_01_21.000,2.100300,38.159,1.814700,29.577,1.927100,32.832,2.041200,36.290
2026_05_08_21_01_22.008,2.100300,38.159,1.812100,29.503,1.927700,32.849,2.042300,36.324
2026_05_08_21_01_23.006,2.100300,38.159,1.810700,29.463,1.927100,32.832,2.042700,36.337
2026_05_08_21_01_24.002,2.100100,38.153,1.811100,29.475,1.926100,32.802,2.042700,36.337
2026_05_08_21_01_25.004,2.100100,38.153,1.807600,29.376,1.925200,32.775,2.043500,36.362
2026_05_08_21_01_26.006,2.100100,38.153,1.801600,29.206,1.924000,32.740,2.043200,36.353
2026_05_08_21_01_27.003,2.099900,38.146,1.797200,29.081,1.923700,32.731,2.043500,36.362
2026_05_08_21_01_28.002,2.099700,38.140,1.803500,29.259,1.923700,32.731,2.043100,36.349
2026_05_08_21_01_29.004,2.100300,38.159,1.813300,29.537,1.923300,32.719,2.041100,36.287
2026_05_08_21_01_30.007,2.100300,38.159,1.811900,29.497,1.921900,32.678,2.040300,36.262
2026_05_08_21_01_31.003,2.100100,38.153,1.809100,29.418,1.921600,32.669,2.040100,36.256
2026_05_08_21_01_32.006,2.100100,38.153,1.809300,29.424,1.922700,32.702,2.041100,36.287
2026_05_08_21_01_33.000,2.100100,38.153,1.812400,29.512,1.925200,32.775,2.041500,36.300
2026_05_08_21_01_34.000,2.100100,38.153,1.813600,29.546,1.927500,32.843,2.042100,36.318
2026_05_08_21_01_35.001,2.100000,38.149,1.812900,29.526,1.927200,32.835,2.045500,36.424
2026_05_08_21_01_36.006,2.100100,38.153,1.819200,29.705,1.927200,32.835,2.045100,36.412
2026_05_08_21_01_37.009,2.100000,38.149,1.823300,29.822,1.927300,32.837,2.044300,36.387
2026_05_08_21_01_38.010,2.099900,38.146,1.820300,29.736,1.928000,32.858,2.043900,36.374
2026_05_08_21_01_39.001,2.100000,38.149,1.814000,29.557,1.928100,32.861,2.043900,36.374
2026_05_08_21_01_40.006,2.100300,38.159,1.810700,29.463,1.927600,32.846,2.044000,36.377
2026_05_08_21_01_41.005,2.099700,38.140,1.812700,29.520,1.927900,32.855,2.044700,36.399
2026_05_08_21_01_42.000,2.099900,38.146,1.816900,29.639,1.927900,32.855,2.045200,36.415
2026_05_08_21_01_43.009,2.100100,38.153,1.816800,29.637,1.927600,32.846,2.045200,36.415
2026_05_08_21_01_44.000,2.100400,38.162,1.811900,29.497,1.927500,32.843,2.043900,36.374
2026_05_08_21_01_45.010,2.100400,38.162,1.810700,29.463,1.925700,32.790,2.043100,36.349
2026_05_08_21_01_46.001,2.100400,38.162,1.813500,29.543,1.923700,32.731,2.043300,36.356
2026_05_08_21_01_47.000,2.100400,38.162,1.819500,29.713,1.922800,32.705,2.044000,36.377
2026_05_08_21_01_48.004,2.100300,38.159,1.825500,29.884,1.922000,32.681,2.044000,36.377
2026_05_08_21_01_49.011,2.100500,38.165,1.827200,29.933,1.921200,32.657,2.045200,36.415
2026_05_08_21_01_50.006,2.100100,38.153,1.830400,30.024,1.921700,32.672,2.046700,36.462
2026_05_08_21_01_51.005,2.100300,38.159,1.828400,29.967,1.922500,32.696,2.046700,36.462
2026_05_08_21_01_52.000,2.100400,38.162,1.826000,29.899,1.923900,32.737,2.046300,36.449
2026_05_08_21_01_53.007,2.100400,38.162,1.828100,29.958,1.925100,32.772,2.044500,36.393
2026_05_08_21_01_54.008,2.100300,38.159,1.833200,30.104,1.926100,32.802,2.043900,36.374
2026_05_08_21_01_55.006,2.100800,38.175,1.832100,30.073,1.927500,32.843,2.044500,36.393
2026_05_08_21_01_56.007,2.100800,38.175,1.828500,29.970,1.927700,32.849,2.044800,36.402
2026_05_08_21_01_57.000,2.100500,38.165,1.832900,30.095,1.926800,32.823,2.045500,36.424
2026_05_08_21_01_58.009,2.100700,38.172,1.836000,30.184,1.927300,32.837,2.046100,36.443
2026_05_08_21_01_59.004,2.100900,38.178,1.832100,30.073,1.927500,32.843,2.046400,36.452
2026_05_08_21_02_00.006,2.100900,38.178,1.828700,29.976,1.926000,32.799,2.046500,36.455
2026_05_08_21_02_01.007,2.100900,38.178,1.829100,29.987,1.924100,32.743,2.045300,36.418
2026_05_08_21_02_02.000,2.100700,38.172,1.831500,30.055,1.922800,32.705,2.044100,36.381
2026_05_08_21_02_03.005,2.100500,38.165,1.840800,30.321,1.922400,32.693,2.043600,36.365
2026_05_08_21_02_04.000,2.100000,38.149,1.848000,30.528,1.921500,32.666,2.043300,36.356
2026_05_08_21_02_05.008,2.100300,38.159,1.848700,30.548,1.922300,32.690,2.043600,36.365
2026_05_08_21_02_06.000,2.100500,38.165,1.840800,30.321,1.922900,32.708,2.045100,36.412
2026_05_08_21_02_07.007,2.100800,38.175,1.834300,30.135,1.922900,32.708,2.045300,36.418
2026_05_08_21_02_08.002,2.100500,38.165,1.826100,29.901,1.924000,32.740,2.045200,36.415
2026_05_08_21_02_09.000,2.100700,38.172,1.820700,29.748,1.924300,32.749,2.045200,36.415
2026_05_08_21_02_10.009,2.100800,38.175,1.819700,29.719,1.924400,32.752,2.044900,36.406
2026_05_08_21_02_11.001,2.100800,38.175,1.818000,29.671,1.923900,32.737,2.045300,36.418
2026_05_08_21_02_12.004,2.100900,38.178,1.815300,29.594,1.924000,32.740,2.046000,36.440
2026_05_08_21_02_13.008,2.100800,38.175,1.812500,29.514,1.924300,32.749,2.046100,36.443
2026_05_08_21_02_14.011,2.100900,38.178,1.810400,29.455,1.924400,32.752,2.046100,36.443
2026_05_08_21_02_15.004,2.100800,38.175,1.807200,29.364,1.924800,32.764,2.045500,36.424
2026_05_08_21_02_16.000,2.100300,38.159,1.803100,29.248,1.926400,32.811,2.045100,36.412
2026_05_08_21_02_17.007,2.100400,38.162,1.801500,29.203,1.926500,32.814,2.044500,36.393
2026_05_08_21_02_18.001,2.100500,38.165,1.801200,29.194,1.927100,32.832,2.044500,36.393
2026_05_08_21_02_19.012,2.100300,38.159,1.798800,29.126,1.927900,32.855,2.044100,36.381
2026_05_08_21_02_20.000,2.100300,38.159,1.794800,29.013,1.928700,32.879,2.043900,36.374
2026_05_08_21_02_21.005,2.100100,38.153,1.793700,28.982,1.929700,32.908,2.044000,36.377
2026_05_08_21_02_22.002,2.100400,38.162,1.792800,28.957,1.930000,32.917,2.043300,36.356
2026_05_08_21_02_23.001,2.100900,38.178,1.790400,28.889,1.929300,32.897,2.042500,36.331
2026_05_08_21_02_24.000,2.101100,38.185,1.788500,28.836,1.927900,32.855,2.041600,36.303
2026_05_08_21_02_25.000,2.101200,38.188,1.786900,28.791,1.926700,32.820,2.041100,36.287
2026_05_08_21_02_26.006,2.100900,38.178,1.790000,28.878,1.925300,32.778,2.042300,36.324
2026_05_08_21_02_27.009,2.101100,38.185,1.798300,29.112,1.924100,32.743,2.043500,36.362
2026_05_08_21_02_28.002,2.100900,38.178,1.805900,29.327,1.924000,32.740,2.043700,36.368
2026_05_08_21_02_29.001,2.100900,38.178,1.807700,29.378,1.923600,32.728,2.044300,36.387
2026_05_08_21_02_30.000,2.100500,38.165,1.812400,29.512,1.922800,32.705,2.044300,36.387
2026_05_08_21_02_31.008,2.100500,38.165,1.817500,29.657,1.923100,32.713,2.044700,36.399
2026_05_08_21_02_32.009,2.100700,38.172,1.814000,29.557,1.924100,32.743,2.045100,36.412
2026_05_08_21_02_33.003,2.100400,38.162,1.809700,29.435,1.924100,32.743,2.046000,36.440
2026_05_08_21_02_34.000,2.100300,38.159,1.805900,29.327,1.923600,32.728,2.045600,36.427
2026_05_08_21_02_35.005,2.099900,38.146,1.802100,29.220,1.922900,32.708,2.046100,36.443
2026_05_08_21_02_36.004,2.099900,38.146,1.799300,29.141,1.922000,32.681,2.045700,36.430
2026_05_08_21_02_37.005,2.100100,38.153,1.795600,29.036,1.921200,32.657,2.045200,36.415
2026_05_08_21_02_38.007,2.100500,38.165,1.792100,28.937,1.922100,32.684,2.044700,36.399
2026_05_08_21_02_39.000,2.100300,38.159,1.792700,28.954,1.924800,32.764,2.044500,36.393
2026_05_08_21_02_40.000,2.100400,38.162,1.794300,28.999,1.927500,32.843,2.044300,36.387
2026_05_08_21_02_41.001,2.100400,38.162,1.794000,28.991,1.929200,32.894,2.045300,36.418
2026_05_08_21_02_42.007,2.100500,38.165,1.791500,28.920,1.929600,32.906,2.045100,36.412
2026_05_08_21_02_43.007,2.100500,38.165,1.789600,28.867,1.929900,32.914,2.044400,36.390
2026_05_08_21_02_44.007,2.099900,38.146,1.792000,28.934,1.929500,32.903,2.043200,36.353
2026_05_08_21_02_45.001,2.100100,38.153,1.798900,29.129,1.928700,32.879,2.043100,36.349
2026_05_08_21_02_46.005,2.100100,38.153,1.804800,29.296,1.927700,32.849,2.043500,36.362
2026_05_08_21_02_47.000,2.100000,38.149,1.809200,29.421,1.927100,32.832,2.043900,36.374
2026_05_08_21_02_48.008,2.100300,38.159,1.810400,29.455,1.927600,32.846,2.043500,36.362
2026_05_08_21_02_49.000,2.100100,38.153,1.812100,29.503,1.928800,32.882,2.042900,36.343
2026_05_08_21_02_50.000,2.100100,38.153,1.811700,29.492,1.930700,32.938,2.042700,36.337
2026_05_08_21_02_51.006,2.100400,38.162,1.817300,29.651,1.930100,32.920,2.043100,36.349
2026_05_08_21_02_52.006,2.100500,38.165,1.816800,29.637,1.929100,32.891,2.042800,36.340
2026_05_08_21_02_53.002,2.099900,38.146,1.811900,29.497,1.928500,32.873,2.043300,36.356
2026_05_08_21_02_54.010,2.099900,38.146,1.808100,29.390,1.927300,32.837,2.043700,36.368
2026_05_08_21_02_55.004,2.100100,38.153,1.807200,29.364,1.926700,32.820,2.042900,36.343
2026_05_08_21_02_56.000,2.100300,38.159,1.808100,29.390,1.926800,32.823,2.044300,36.387
2026_05_08_21_02_57.001,2.100100,38.153,1.804800,29.296,1.927300,32.837,2.044100,36.381
2026_05_08_21_02_58.000,2.100300,38.159,1.800400,29.172,1.926800,32.823,2.042700,36.337
2026_05_08_21_02_59.000,2.100300,38.159,1.798400,29.115,1.926500,32.814,2.042500,36.331
2026_05_08_21_03_00.005,2.100500,38.165,1.795900,29.044,1.927500,32.843,2.042400,36.328
2026_05_08_21_03_01.002,2.100900,38.178,1.792800,28.957,1.928100,32.861,2.042700,36.337
2026_05_08_21_03_02.000,2.101200,38.188,1.791600,28.923,1.928300,32.867,2.042800,36.340
2026_05_08_21_03_03.004,2.101100,38.185,1.788900,28.847,1.927900,32.855,2.042900,36.343
2026_05_08_21_03_04.005,2.101600,38.201,1.787900,28.819,1.927700,32.849,2.042800,36.340
2026_05_08_21_03_05.006,2.101300,38.191,1.786400,28.777,1.926700,32.820,2.042800,36.340
2026_05_08_21_03_06.000,2.101500,38.198,1.785100,28.740,1.925700,32.790,2.043600,36.365
2026_05_08_21_03_07.004,2.101500,38.198,1.782700,28.672,1.924000,32.740,2.043700,36.368
2026_05_08_21_03_08.011,2.101300,38.191,1.783300,28.689,1.923300,32.719,2.043900,36.374
2026_05_08_21_03_09.000,2.101300,38.191,1.784400,28.720,1.923100,32.713,2.044800,36.402
2026_05_08_21_03_10.000,2.101500,38.198,1.786400,28.777,1.921900,32.678,2.044300,36.387
2026_05_08_21_03_11.008,2.101500,38.198,1.786800,28.788,1.923300,32.719,2.044500,36.393
2026_05_08_21_03_12.018,2.101500,38.198,1.786100,28.768,1.924800,32.764,2.043900,36.374
2026_05_08_21_03_13.010,2.101200,38.188,1.786800,28.788,1.925500,32.784,2.043600,36.365
2026_05_08_21_03_14.000,2.101100,38.185,1.790800,28.901,1.925900,32.796,2.042900,36.343
2026_05_08_21_03_15.008,2.100900,38.178,1.795500,29.033,1.926000,32.799,2.042300,36.324
2026_05_08_21_03_16.000,2.100700,38.172,1.800800,29.183,1.926000,32.799,2.041300,36.293
2026_05_08_21_03_17.000,2.101200,38.188,1.808900,29.412,1.926700,32.820,2.041700,36.306
2026_05_08_21_03_18.008,2.101100,38.185,1.811900,29.497,1.927200,32.835,2.041100,36.287
2026_05_08_21_03_19.000,2.101200,38.188,1.816800,29.637,1.927600,32.846,2.041300,36.293
2026_05_08_21_03_20.000,2.101300,38.191,1.818100,29.674,1.928800,32.882,2.041500,36.300
2026_05_08_21_03_21.010,2.101200,38.188,1.820500,29.742,1.928900,32.885,2.041900,36.312
2026_05_08_21_03_22.002,2.101600,38.201,1.829100,29.987,1.927900,32.855,2.042100,36.318
2026_05_08_21_03_23.002,2.101600,38.201,1.839300,30.278,1.927300,32.837,2.041600,36.303
2026_05_08_21_03_24.006,2.101300,38.191,1.845200,30.448,1.926800,32.823,2.042800,36.340
2026_05_08_21_03_25.000,2.101500,38.198,1.848400,30.539,1.926000,32.799,2.042700,36.337
2026_05_08_21_03_26.009,2.101300,38.191,1.846300,30.479,1.925500,32.784,2.043200,36.353
2026_05_08_21_03_27.000,2.101500,38.198,1.841200,30.333,1.925500,32.784,2.043600,36.365
2026_05_08_21_03_28.000,2.101900,38.210,1.835700,30.175,1.925200,32.775,2.043600,36.365
2026_05_08_21_03_29.003,2.102000,38.214,1.832900,30.095,1.924500,32.755,2.044300,36.387
2026_05_08_21_03_30.009,2.101700,38.204,1.828100,29.958,1.923900,32.737,2.044500,36.393
2026_05_08_21_03_31.004,2.101500,38.198,1.825100,29.873,1.923200,32.716,2.044100,36.381
2026_05_08_21_03_32.000,2.101900,38.210,1.829500,29.998,1.923100,32.713,2.044300,36.387
2026_05_08_21_03_33.004,2.101600,38.201,1.829900,30.010,1.923100,32.713,2.042900,36.343
2026_05_08_21_03_34.000,2.101700,38.204,1.829700,30.004,1.921600,32.669,2.041900,36.312
2026_05_08_21_03_35.000,2.101600,38.201,1.826100,29.901,1.921100,32.654,2.041900,36.312
2026_05_08_21_03_36.000,2.101500,38.198,1.832300,30.078,1.921700,32.672,2.041500,36.300
2026_05_08_21_03_37.000,2.101700,38.204,1.837500,30.227,1.923500,32.725,2.042500,36.331
2026_05_08_21_03_38.001,2.101300,38.191,1.843900,30.410,1.925900,32.796,2.044000,36.377
