datetime,CH1_V,CH1_T_C,CH2_V,CH2_T_C,CH3_V,CH3_T_C,CH4_V,CH4_T_C
2026_05_08_20_17_33.005,2.066300,37.077,2.091200,37.867,2.024500,35.772,2.035300,36.107
2026_05_08_20_17_34.000,2.066800,37.092,2.091200,37.867,2.024800,35.782,2.035600,36.116
2026_05_08_20_17_35.002,2.066900,37.096,2.091500,37.877,2.025100,35.791,2.035900,36.125
2026_05_08_20_17_36.000,2.067200,37.105,2.091900,37.890,2.025300,35.797,2.035700,36.119
2026_05_08_20_17_37.003,2.067600,37.118,2.092100,37.896,2.025300,35.797,2.036300,36.138
2026_05_08_20_17_38.000,2.067600,37.118,2.092400,37.906,2.025100,35.791,2.036300,36.138
2026_05_08_20_17_39.006,2.067700,37.121,2.092400,37.906,2.025600,35.806,2.036700,36.150
2026_05_08_20_17_40.005,2.067700,37.121,2.092800,37.919,2.025900,35.816,2.037200,36.166
2026_05_08_20_17_41.001,2.068000,37.130,2.092800,37.919,2.026000,35.819,2.037100,36.163
2026_05_08_20_17_42.000,2.068000,37.130,2.093100,37.928,2.025900,35.816,2.037300,36.169
2026_05_08_20_17_43.000,2.067300,37.108,2.092700,37.915,2.025700,35.810,2.037500,36.175
2026_05_08_20_17_44.003,2.067900,37.127,2.093200,37.931,2.025900,35.816,2.037700,36.181
2026_05_08_20_17_45.006,2.067900,37.127,2.093300,37.935,2.026400,35.831,2.037700,36.181
2026_05_08_20_17_46.007,2.068400,37.143,2.093300,37.935,2.026400,35.831,2.037600,36.178
2026_05_08_20_17_47.000,2.068300,37.140,2.093600,37.944,2.026700,35.840,2.037900,36.188
2026_05_08_20_17_48.009,2.068500,37.146,2.094000,37.957,2.026700,35.840,2.038100,36.194
2026_05_08_20_17_49.007,2.068900,37.159,2.094100,37.960,2.027300,35.859,2.038000,36.191
2026_05_08_20_17_50.001,2.068900,37.159,2.094100,37.960,2.027300,35.859,2.038100,36.194
2026_05_08_20_17_51.000,2.069300,37.171,2.094300,37.967,2.027500,35.865,2.038100,36.194
2026_05_08_20_17_52.007,2.069600,37.181,2.094500,37.973,2.027600,35.868,2.038000,36.191
2026_05_08_20_17_53.009,2.069600,37.181,2.094800,37.983,2.027700,35.871,2.038100,36.194
2026_05_08_20_17_54.000,2.069700,37.184,2.095500,38.005,2.028000,35.881,2.038400,36.203
2026_05_08_20_17_55.001,2.069600,37.181,2.095300,37.999,2.028400,35.893,2.038800,36.216
2026_05_08_20_17_56.001,2.069900,37.190,2.095600,38.008,2.028700,35.902,2.039100,36.225
2026_05_08_20_17_57.000,2.070100,37.197,2.095700,38.011,2.028800,35.905,2.039200,36.228
2026_05_08_20_17_58.000,2.070100,37.197,2.096100,38.024,2.029300,35.921,2.039600,36.240
2026_05_08_20_17_59.000,2.070100,37.197,2.096100,38.024,2.029300,35.921,2.040300,36.262
2026_05_08_20_18_00.000,2.070900,37.222,2.096100,38.024,2.029600,35.930,2.040700,36.275
2026_05_08_20_18_01.000,2.070900,37.222,2.095900,38.018,2.029700,35.933,2.040300,36.262
2026_05_08_20_18_02.000,2.071600,37.244,2.096000,38.021,2.030000,35.942,2.040400,36.265
2026_05_08_20_18_03.000,2.071600,37.244,2.096100,38.024,2.030100,35.946,2.040800,36.278
2026_05_08_20_18_04.002,2.071700,37.247,2.096900,38.050,2.030700,35.964,2.040800,36.278
2026_05_08_20_18_05.008,2.072000,37.257,2.097100,38.056,2.031100,35.977,2.040900,36.281
2026_05_08_20_18_06.000,2.072100,37.260,2.097100,38.056,2.031100,35.977,2.041100,36.287
2026_05_08_20_18_07.007,2.072300,37.266,2.097200,38.060,2.031200,35.980,2.041100,36.287
2026_05_08_20_18_08.000,2.072400,37.269,2.097300,38.063,2.031300,35.983,2.041100,36.287
2026_05_08_20_18_09.006,2.072100,37.260,2.097600,38.072,2.031500,35.989,2.041300,36.293
2026_05_08_20_18_10.008,2.072400,37.269,2.097700,38.076,2.031700,35.995,2.041700,36.306
2026_05_08_20_18_11.001,2.072700,37.279,2.097700,38.076,2.031900,36.001,2.042100,36.318
2026_05_08_20_18_12.005,2.073100,37.292,2.097900,38.082,2.032100,36.008,2.042000,36.315
2026_05_08_20_18_13.009,2.073200,37.295,2.098100,38.088,2.032100,36.008,2.042300,36.324
2026_05_08_20_18_14.005,2.073600,37.307,2.098400,38.098,2.032100,36.008,2.042300,36.324
2026_05_08_20_18_15.006,2.073600,37.307,2.098700,38.108,2.031900,36.001,2.042000,36.315
2026_05_08_20_18_16.009,2.073600,37.307,2.098800,38.111,2.032300,36.014,2.042700,36.337
2026_05_08_20_18_17.000,2.073600,37.307,2.098900,38.114,2.032400,36.017,2.042800,36.340
2026_05_08_20_18_18.000,2.073700,37.311,2.099300,38.127,2.032700,36.026,2.043200,36.353
2026_05_08_20_18_19.005,2.074000,37.320,2.099600,38.137,2.033100,36.039,2.043200,36.353
2026_05_08_20_18_20.009,2.074300,37.330,2.099600,38.137,2.032900,36.032,2.043500,36.362
2026_05_08_20_18_21.000,2.074700,37.342,2.099700,38.140,2.033200,36.042,2.044100,36.381
2026_05_08_20_18_22.001,2.074700,37.342,2.099900,38.146,2.033500,36.051,2.044000,36.377
2026_05_08_20_18_23.001,2.075100,37.355,2.100100,38.153,2.033500,36.051,2.044400,36.390
2026_05_08_20_18_24.000,2.075200,37.358,2.100100,38.153,2.033700,36.057,2.044700,36.399
2026_05_08_20_18_25.000,2.075100,37.355,2.100300,38.159,2.033600,36.054,2.044800,36.402
2026_05_08_20_18_26.000,2.075100,37.355,2.100500,38.165,2.033700,36.057,2.044800,36.402
2026_05_08_20_18_27.003,2.075200,37.358,2.100700,38.172,2.033900,36.063,2.044800,36.402
2026_05_08_20_18_28.007,2.075500,37.368,2.100800,38.175,2.034300,36.076,2.044900,36.406
2026_05_08_20_18_29.000,2.075900,37.380,2.101300,38.191,2.034400,36.079,2.045200,36.415
2026_05_08_20_18_30.013,2.076000,37.383,2.101200,38.188,2.034300,36.076,2.045500,36.424
2026_05_08_20_18_31.018,2.076000,37.383,2.101500,38.198,2.034700,36.088,2.046000,36.440
2026_05_08_20_18_32.000,2.076300,37.393,2.101300,38.191,2.034400,36.079,2.046100,36.443
2026_05_08_20_18_33.006,2.076400,37.396,2.101300,38.191,2.034400,36.079,2.045700,36.430
2026_05_08_20_18_34.013,2.076800,37.409,2.101300,38.191,2.034400,36.079,2.045700,36.430
2026_05_08_20_18_35.000,2.077100,37.418,2.101300,38.191,2.034900,36.094,2.046300,36.449
2026_05_08_20_18_36.004,2.076800,37.409,2.101600,38.201,2.035300,36.107,2.046400,36.452
2026_05_08_20_18_37.009,2.076900,37.412,2.101900,38.210,2.035600,36.116,2.046500,36.455
2026_05_08_20_18_38.008,2.076800,37.409,2.101900,38.210,2.035600,36.116,2.046400,36.452
2026_05_08_20_18_39.000,2.077300,37.425,2.102400,38.227,2.036000,36.129,2.046700,36.462
2026_05_08_20_18_40.006,2.077300,37.425,2.102500,38.230,2.036400,36.141,2.047200,36.477
2026_05_08_20_18_41.001,2.077600,37.434,2.102500,38.230,2.036700,36.150,2.047300,36.480
2026_05_08_20_18_42.002,2.077500,37.431,2.102700,38.236,2.036900,36.156,2.047100,36.474
2026_05_08_20_18_43.003,2.077700,37.437,2.102900,38.243,2.037200,36.166,2.046800,36.465
2026_05_08_20_18_44.008,2.078000,37.447,2.102700,38.236,2.037300,36.169,2.047100,36.474
2026_05_08_20_18_45.007,2.078700,37.469,2.102900,38.243,2.037200,36.166,2.047700,36.493
2026_05_08_20_18_46.000,2.078800,37.472,2.103200,38.252,2.037700,36.181,2.047700,36.493
2026_05_08_20_18_47.005,2.078800,37.472,2.103200,38.252,2.037700,36.181,2.047700,36.493
2026_05_08_20_18_48.002,2.078700,37.469,2.103100,38.249,2.038000,36.191,2.048300,36.512
2026_05_08_20_18_49.001,2.079100,37.482,2.103200,38.252,2.038000,36.191,2.048100,36.505
2026_05_08_20_18_50.000,2.079200,37.485,2.103600,38.265,2.038800,36.216,2.048000,36.502
2026_05_08_20_18_51.000,2.079500,37.495,2.103600,38.265,2.038700,36.212,2.048100,36.505
2026_05_08_20_18_52.002,2.079200,37.485,2.103700,38.268,2.038700,36.212,2.048400,36.515
2026_05_08_20_18_53.000,2.079200,37.485,2.104000,38.278,2.038400,36.203,2.048900,36.530
2026_05_08_20_18_54.001,2.080000,37.510,2.104300,38.288,2.038700,36.212,2.048900,36.530
2026_05_08_20_18_55.000,2.080500,37.526,2.104500,38.294,2.038700,36.212,2.049100,36.537
2026_05_08_20_18_56.000,2.080400,37.523,2.104500,38.294,2.039100,36.225,2.049300,36.543
2026_05_08_20_18_57.000,2.080000,37.510,2.104700,38.301,2.039200,36.228,2.049600,36.552
2026_05_08_20_18_58.004,2.080100,37.514,2.104700,38.301,2.039500,36.237,2.049700,36.555
2026_05_08_20_18_59.001,2.081100,37.545,2.104900,38.307,2.039500,36.237,2.049700,36.555
2026_05_08_20_19_00.005,2.081300,37.552,2.105200,38.317,2.040000,36.253,2.049900,36.562
2026_05_08_20_19_01.011,2.081900,37.571,2.105500,38.326,2.040300,36.262,2.050300,36.574
2026_05_08_20_19_02.000,2.081700,37.564,2.105500,38.326,2.040300,36.262,2.050400,36.577
2026_05_08_20_19_03.000,2.081700,37.564,2.106000,38.342,2.040500,36.268,2.050300,36.574
2026_05_08_20_19_04.007,2.081700,37.564,2.106400,38.355,2.040700,36.275,2.050500,36.580
2026_05_08_20_19_05.009,2.082300,37.584,2.106700,38.365,2.040700,36.275,2.050700,36.587
2026_05_08_20_19_06.000,2.082700,37.596,2.106700,38.365,2.040800,36.278,2.050700,36.587
2026_05_08_20_19_07.002,2.082800,37.599,2.107100,38.378,2.040900,36.281,2.050700,36.587
2026_05_08_20_19_08.002,2.082700,37.596,2.107200,38.381,2.040900,36.281,2.050700,36.587
2026_05_08_20_19_09.000,2.082700,37.596,2.106900,38.372,2.040800,36.278,2.051200,36.602
2026_05_08_20_19_10.006,2.082700,37.596,2.106900,38.372,2.041100,36.287,2.051200,36.602
2026_05_08_20_19_11.000,2.082900,37.603,2.107300,38.384,2.041500,36.300,2.051900,36.624
2026_05_08_20_19_12.001,2.082900,37.603,2.107500,38.391,2.041500,36.300,2.052000,36.627
2026_05_08_20_19_13.000,2.082400,37.587,2.107700,38.397,2.041200,36.290,2.051900,36.624
2026_05_08_20_19_14.009,2.082900,37.603,2.108100,38.410,2.041900,36.312,2.052100,36.631
2026_05_08_20_19_15.004,2.082900,37.603,2.108100,38.410,2.042500,36.331,2.052300,36.637
2026_05_08_20_19_16.003,2.082900,37.603,2.108100,38.410,2.042700,36.337,2.052400,36.640
2026_05_08_20_19_17.000,2.083500,37.622,2.108400,38.420,2.042400,36.328,2.052500,36.643
2026_05_08_20_19_18.000,2.083600,37.625,2.108800,38.433,2.042500,36.331,2.052800,36.652
2026_05_08_20_19_19.004,2.083900,37.634,2.108800,38.433,2.042800,36.340,2.053100,36.662
2026_05_08_20_19_20.005,2.084000,37.638,2.108800,38.433,2.043100,36.349,2.053100,36.662
2026_05_08_20_19_21.010,2.084000,37.638,2.109300,38.449,2.043300,36.356,2.053200,36.665
2026_05_08_20_19_22.000,2.083900,37.634,2.109200,38.446,2.043500,36.362,2.053300,36.668
2026_05_08_20_19_23.000,2.084400,37.650,2.109300,38.449,2.043700,36.368,2.053300,36.668
2026_05_08_20_19_24.000,2.084300,37.647,2.109500,38.455,2.043700,36.368,2.053500,36.674
2026_05_08_20_19_25.006,2.084000,37.638,2.109600,38.459,2.044100,36.381,2.053600,36.677
2026_05_08_20_19_26.001,2.084300,37.647,2.109600,38.459,2.044300,36.387,2.054000,36.690
2026_05_08_20_19_27.003,2.084700,37.660,2.110100,38.475,2.044300,36.387,2.053900,36.687
2026_05_08_20_19_28.000,2.085100,37.673,2.110100,38.475,2.044400,36.390,2.054300,36.699
2026_05_08_20_19_29.000,2.085500,37.685,2.110500,38.488,2.044500,36.393,2.054100,36.693
2026_05_08_20_19_30.000,2.085500,37.685,2.110900,38.501,2.044700,36.399,2.054100,36.693
2026_05_08_20_19_31.005,2.085900,37.698,2.110800,38.497,2.045100,36.412,2.054300,36.699
2026_05_08_20_19_32.000,2.086100,37.705,2.110900,38.501,2.045200,36.415,2.054700,36.712
2026_05_08_20_19_33.000,2.086500,37.717,2.111200,38.510,2.045500,36.424,2.054800,36.715
2026_05_08_20_19_34.000,2.086500,37.717,2.111500,38.520,2.045300,36.418,2.054900,36.718
2026_05_08_20_19_35.003,2.086400,37.714,2.111300,38.514,2.045700,36.430,2.054800,36.715
2026_05_08_20_19_36.005,2.087200,37.740,2.111500,38.520,2.045600,36.427,2.054900,36.718
2026_05_08_20_19_37.003,2.087500,37.749,2.111600,38.523,2.045700,36.430,2.055100,36.725
2026_05_08_20_19_38.006,2.087200,37.740,2.111900,38.533,2.045500,36.424,2.055200,36.728
2026_05_08_20_19_39.005,2.087500,37.749,2.111500,38.520,2.046000,36.440,2.055500,36.737
2026_05_08_20_19_40.004,2.087600,37.752,2.112000,38.536,2.045600,36.427,2.055500,36.737
2026_05_08_20_19_41.010,2.087700,37.756,2.112400,38.549,2.046100,36.443,2.055600,36.740
2026_05_08_20_19_42.005,2.088100,37.768,2.112300,38.546,2.046700,36.462,2.055600,36.740
2026_05_08_20_19_43.008,2.088400,37.778,2.112800,38.562,2.046800,36.465,2.056100,36.756
2026_05_08_20_19_44.004,2.088500,37.781,2.112700,38.559,2.046700,36.462,2.056000,36.753
2026_05_08_20_19_45.002,2.088300,37.775,2.112700,38.559,2.046500,36.455,2.056300,36.762
2026_05_08_20_19_46.000,2.088700,37.788,2.113200,38.575,2.046700,36.462,2.056300,36.762
2026_05_08_20_19_47.000,2.088900,37.794,2.112900,38.565,2.046700,36.462,2.056800,36.778
2026_05_08_20_19_48.004,2.089100,37.800,2.113600,38.588,2.046800,36.465,2.056700,36.775
2026_05_08_20_19_49.002,2.089500,37.813,2.114000,38.601,2.046700,36.462,2.057300,36.794
2026_05_08_20_19_50.005,2.089300,37.807,2.113900,38.598,2.046800,36.465,2.056900,36.781
2026_05_08_20_19_51.007,2.089600,37.816,2.113900,38.598,2.046800,36.465,2.057200,36.790
2026_05_08_20_19_52.000,2.089600,37.816,2.113700,38.591,2.046900,36.468,2.057600,36.803
2026_05_08_20_19_53.002,2.089500,37.813,2.113700,38.591,2.046900,36.468,2.057700,36.806
2026_05_08_20_19_54.009,2.089600,37.816,2.114000,38.601,2.047200,36.477,2.058000,36.816
2026_05_08_20_19_55.000,2.089600,37.816,2.113700,38.591,2.047100,36.474,2.058300,36.825
2026_05_08_20_19_56.003,2.089900,37.826,2.113500,38.585,2.046800,36.465,2.058300,36.825
2026_05_08_20_19_57.004,2.090100,37.832,2.113600,38.588,2.047300,36.480,2.058400,36.828
2026_05_08_20_19_58.006,2.090800,37.855,2.114100,38.604,2.047500,36.487,2.058400,36.828
2026_05_08_20_19_59.006,2.091200,37.867,2.114100,38.604,2.047600,36.490,2.058300,36.825
2026_05_08_20_20_00.000,2.091200,37.867,2.114000,38.601,2.048100,36.505,2.058500,36.831
2026_05_08_20_20_01.007,2.091200,37.867,2.114400,38.614,2.048400,36.515,2.058400,36.828
2026_05_08_20_20_02.000,2.091200,37.867,2.114300,38.611,2.048500,36.518,2.058300,36.825
2026_05_08_20_20_03.001,2.091600,37.880,2.114400,38.614,2.048300,36.512,2.058700,36.837
2026_05_08_20_20_04.002,2.091900,37.890,2.114500,38.617,2.048100,36.505,2.059300,36.856
2026_05_08_20_20_05.005,2.092400,37.906,2.114700,38.624,2.048500,36.518,2.059200,36.853
2026_05_08_20_20_06.000,2.092100,37.896,2.115300,38.643,2.048100,36.505,2.059300,36.856
2026_05_08_20_20_07.004,2.092500,37.909,2.115500,38.650,2.048500,36.518,2.059700,36.869
2026_05_08_20_20_08.009,2.092400,37.906,2.115500,38.650,2.048800,36.527,2.059700,36.869
2026_05_08_20_20_09.005,2.092700,37.915,2.115900,38.663,2.049100,36.537,2.059900,36.875
2026_05_08_20_20_10.006,2.092900,37.922,2.116000,38.666,2.049300,36.543,2.060000,36.878
2026_05_08_20_20_11.001,2.092700,37.915,2.116000,38.666,2.049100,36.537,2.060300,36.888
2026_05_08_20_20_12.000,2.092900,37.922,2.116100,38.669,2.049300,36.543,2.060300,36.888
2026_05_08_20_20_13.000,2.093200,37.931,2.116300,38.676,2.049700,36.555,2.060100,36.881
2026_05_08_20_20_14.008,2.093500,37.941,2.116400,38.679,2.049500,36.549,2.060500,36.894
2026_05_08_20_20_15.001,2.093500,37.941,2.116300,38.676,2.049500,36.549,2.060700,36.900
2026_05_08_20_20_16.000,2.093300,37.935,2.116800,38.692,2.049700,36.555,2.060800,36.904
2026_05_08_20_20_17.005,2.093600,37.944,2.116900,38.695,2.050100,36.568,2.060900,36.907
2026_05_08_20_20_18.008,2.094000,37.957,2.117200,38.705,2.050300,36.574,2.061200,36.916
2026_05_08_20_20_19.004,2.093900,37.954,2.117300,38.708,2.049900,36.562,2.061700,36.932
2026_05_08_20_20_20.000,2.094700,37.979,2.117500,38.714,2.050100,36.568,2.062000,36.941
2026_05_08_20_20_21.008,2.094800,37.983,2.117700,38.721,2.050400,36.577,2.062100,36.944
2026_05_08_20_20_22.005,2.094800,37.983,2.117900,38.727,2.050800,36.590,2.061900,36.938
2026_05_08_20_20_23.018,2.094800,37.983,2.117600,38.718,2.050700,36.587,2.061900,36.938
2026_05_08_20_20_24.006,2.094900,37.986,2.117700,38.721,2.050500,36.580,2.062100,36.944
2026_05_08_20_20_25.001,2.095300,37.999,2.118000,38.731,2.050500,36.580,2.062000,36.941
2026_05_08_20_20_26.002,2.095300,37.999,2.117600,38.718,2.050900,36.593,2.062700,36.963
2026_05_08_20_20_27.002,2.095500,38.005,2.118000,38.731,2.051100,36.599,2.062700,36.963
2026_05_08_20_20_28.000,2.095300,37.999,2.118400,38.744,2.051100,36.599,2.062700,36.963
2026_05_08_20_20_29.005,2.095600,38.008,2.118300,38.740,2.051200,36.602,2.062900,36.970
2026_05_08_20_20_30.007,2.095900,38.018,2.118400,38.744,2.051100,36.599,2.063100,36.976
2026_05_08_20_20_31.005,2.096100,38.024,2.118900,38.760,2.051700,36.618,2.063500,36.988
2026_05_08_20_20_32.008,2.095900,38.018,2.119300,38.773,2.052000,36.627,2.063600,36.992
2026_05_08_20_20_33.009,2.095900,38.018,2.119600,38.783,2.051900,36.624,2.063700,36.995
2026_05_08_20_20_34.000,2.096100,38.024,2.119300,38.773,2.052100,36.631,2.063600,36.992
2026_05_08_20_20_35.000,2.096400,38.034,2.119900,38.792,2.052300,36.637,2.063700,36.995
2026_05_08_20_20_36.000,2.096800,38.047,2.119900,38.792,2.052800,36.652,2.064100,37.007
2026_05_08_20_20_37.001,2.096900,38.050,2.120000,38.796,2.052800,36.652,2.064500,37.020
2026_05_08_20_20_38.000,2.096700,38.043,2.120100,38.799,2.052800,36.652,2.064500,37.020
2026_05_08_20_20_39.000,2.097200,38.060,2.120100,38.799,2.053300,36.668,2.064700,37.026
2026_05_08_20_20_40.007,2.097500,38.069,2.119900,38.792,2.053300,36.668,2.064700,37.026
2026_05_08_20_20_41.016,2.097600,38.072,2.120000,38.796,2.053200,36.665,2.064800,37.029
2026_05_08_20_20_42.006,2.098100,38.088,2.120400,38.809,2.053600,36.677,2.065100,37.039
2026_05_08_20_20_43.000,2.097300,38.063,2.120700,38.818,2.053700,36.681,2.065100,37.039
2026_05_08_20_20_44.001,2.097700,38.076,2.120500,38.812,2.053600,36.677,2.065600,37.055
2026_05_08_20_20_45.000,2.098300,38.095,2.120700,38.818,2.053500,36.674,2.065700,37.058
2026_05_08_20_20_46.010,2.098300,38.095,2.120700,38.818,2.054000,36.690,2.065900,37.064
2026_05_08_20_20_47.006,2.098300,38.095,2.120900,38.825,2.054500,36.706,2.065700,37.058
2026_05_08_20_20_48.008,2.098300,38.095,2.121200,38.835,2.054400,36.703,2.066000,37.067
2026_05_08_20_20_49.008,2.098700,38.108,2.121200,38.835,2.054400,36.703,2.066000,37.067
2026_05_08_20_20_50.000,2.098500,38.101,2.121600,38.848,2.054800,36.715,2.066500,37.083
2026_05_08_20_20_51.000,2.098300,38.095,2.121900,38.857,2.054700,36.712,2.066400,37.080
2026_05_08_20_20_52.011,2.098300,38.095,2.122100,38.864,2.054800,36.715,2.066300,37.077
2026_05_08_20_20_53.018,2.098900,38.114,2.122100,38.864,2.054900,36.718,2.066700,37.089
2026_05_08_20_20_54.006,2.099300,38.127,2.122300,38.870,2.055100,36.725,2.066800,37.092
2026_05_08_20_20_55.000,2.099600,38.137,2.122500,38.877,2.055200,36.728,2.067100,37.102
2026_05_08_20_20_56.002,2.099600,38.137,2.122500,38.877,2.055500,36.737,2.067200,37.105
2026_05_08_20_20_57.000,2.099900,38.146,2.122400,38.874,2.055200,36.728,2.067200,37.105
2026_05_08_20_20_58.002,2.099900,38.146,2.122500,38.877,2.055100,36.725,2.067100,37.102
2026_05_08_20_20_59.005,2.100000,38.149,2.122700,38.883,2.056000,36.753,2.067500,37.115
2026_05_08_20_21_00.007,2.100100,38.153,2.122500,38.877,2.056000,36.753,2.067600,37.118
2026_05_08_20_21_01.005,2.100300,38.159,2.122700,38.883,2.056000,36.753,2.067700,37.121
2026_05_08_20_21_02.009,2.100400,38.162,2.122900,38.890,2.056100,36.756,2.068100,37.134
2026_05_08_20_21_03.008,2.100700,38.172,2.123300,38.903,2.056700,36.775,2.068100,37.134
2026_05_08_20_21_04.005,2.100400,38.162,2.123500,38.909,2.056700,36.775,2.068100,37.134
2026_05_08_20_21_05.001,2.100900,38.178,2.123500,38.909,2.056500,36.768,2.068400,37.143
2026_05_08_20_21_06.003,2.101200,38.188,2.123700,38.916,2.056700,36.775,2.068700,37.152
2026_05_08_20_21_07.002,2.101300,38.191,2.123900,38.923,2.057200,36.790,2.068900,37.159
2026_05_08_20_21_08.002,2.101600,38.201,2.124100,38.929,2.057200,36.790,2.069100,37.165
2026_05_08_20_21_09.009,2.101500,38.198,2.124100,38.929,2.057100,36.787,2.069200,37.168
2026_05_08_20_21_10.002,2.101700,38.204,2.124500,38.942,2.057600,36.803,2.069300,37.171
2026_05_08_20_21_11.017,2.101600,38.201,2.124700,38.949,2.058000,36.816,2.069500,37.178
2026_05_08_20_21_12.000,2.102000,38.214,2.124900,38.955,2.058000,36.816,2.069500,37.178
2026_05_08_20_21_13.002,2.102100,38.217,2.124900,38.955,2.058400,36.828,2.069500,37.178
2026_05_08_20_21_14.000,2.102400,38.227,2.124800,38.952,2.058100,36.819,2.069600,37.181
2026_05_08_20_21_15.000,2.102500,38.230,2.125100,38.962,2.058300,36.825,2.070000,37.194
2026_05_08_20_21_16.000,2.102700,38.236,2.125200,38.965,2.058400,36.828,2.070300,37.203
2026_05_08_20_21_17.002,2.102700,38.236,2.125200,38.965,2.058700,36.837,2.070400,37.206
2026_05_08_20_21_18.010,2.102700,38.236,2.125300,38.968,2.058700,36.837,2.070500,37.209
2026_05_08_20_21_19.008,2.103100,38.249,2.125600,38.978,2.058800,36.841,2.070700,37.216
2026_05_08_20_21_20.000,2.103300,38.256,2.125900,38.988,2.058400,36.828,2.070700,37.216
2026_05_08_20_21_21.003,2.103300,38.256,2.125900,38.988,2.059100,36.850,2.070800,37.219
2026_05_08_20_21_22.001,2.103700,38.268,2.125900,38.988,2.059100,36.850,2.070800,37.219
2026_05_08_20_21_23.000,2.103500,38.262,2.125700,38.981,2.059100,36.850,2.071200,37.231
2026_05_08_20_21_24.009,2.103500,38.262,2.125700,38.981,2.059300,36.856,2.071200,37.231
2026_05_08_20_21_25.002,2.103600,38.265,2.126300,39.001,2.059300,36.856,2.071300,37.235
2026_05_08_20_21_26.001,2.104000,38.278,2.126300,39.001,2.059300,36.856,2.071500,37.241
2026_05_08_20_21_27.000,2.104100,38.281,2.126400,39.004,2.059600,36.866,2.071700,37.247
2026_05_08_20_21_28.008,2.104300,38.288,2.126100,38.994,2.059700,36.869,2.071600,37.244
2026_05_08_20_21_29.008,2.104400,38.291,2.126700,39.014,2.059600,36.866,2.071900,37.254
2026_05_08_20_21_30.008,2.104400,38.291,2.126700,39.014,2.060100,36.881,2.072500,37.273
2026_05_08_20_21_31.001,2.104400,38.291,2.126700,39.014,2.060100,36.881,2.072400,37.269
2026_05_08_20_21_32.001,2.104100,38.281,2.126700,39.014,2.060400,36.891,2.072500,37.273
2026_05_08_20_21_33.001,2.104500,38.294,2.126700,39.014,2.060500,36.894,2.072900,37.285
2026_05_08_20_21_34.000,2.104800,38.304,2.126800,39.017,2.060800,36.904,2.072800,37.282
2026_05_08_20_21_35.000,2.104900,38.307,2.127200,39.030,2.060400,36.891,2.073100,37.292
2026_05_08_20_21_36.001,2.104900,38.307,2.127600,39.043,2.060700,36.900,2.073100,37.292
2026_05_08_20_21_37.000,2.105100,38.313,2.127700,39.046,2.061100,36.913,2.073700,37.311
2026_05_08_20_21_38.000,2.105300,38.320,2.127600,39.043,2.060900,36.907,2.073300,37.298
2026_05_08_20_21_39.000,2.104900,38.307,2.128000,39.056,2.060800,36.904,2.073500,37.304
2026_05_08_20_21_40.006,2.105200,38.317,2.128300,39.066,2.061600,36.929,2.073700,37.311
2026_05_08_20_21_41.001,2.105300,38.320,2.128000,39.056,2.061200,36.916,2.073900,37.317
2026_05_08_20_21_42.000,2.105900,38.339,2.128100,39.059,2.061300,36.919,2.074000,37.320
2026_05_08_20_21_43.010,2.106000,38.342,2.128400,39.069,2.061600,36.929,2.073900,37.317
2026_05_08_20_21_44.000,2.106100,38.346,2.128300,39.066,2.061900,36.938,2.074400,37.333
2026_05_08_20_21_45.000,2.106100,38.346,2.128300,39.066,2.061900,36.938,2.074500,37.336
2026_05_08_20_21_46.000,2.106100,38.346,2.128700,39.079,2.062000,36.941,2.074500,37.336
2026_05_08_20_21_47.005,2.106400,38.355,2.129300,39.099,2.062100,36.944,2.074800,37.345
2026_05_08_20_21_48.000,2.106500,38.359,2.129100,39.092,2.062300,36.951,2.074400,37.333
2026_05_08_20_21_49.000,2.106700,38.365,2.129200,39.095,2.062300,36.951,2.074900,37.349
2026_05_08_20_21_50.008,2.106400,38.355,2.129600,39.108,2.062400,36.954,2.074900,37.349
2026_05_08_20_21_51.004,2.106400,38.355,2.129500,39.105,2.062300,36.951,2.074900,37.349
2026_05_08_20_21_52.005,2.106500,38.359,2.129700,39.112,2.062500,36.957,2.075100,37.355
2026_05_08_20_21_53.000,2.106100,38.346,2.129700,39.112,2.062900,36.970,2.075100,37.355
2026_05_08_20_21_54.001,2.106900,38.372,2.130000,39.122,2.062800,36.966,2.075300,37.361
2026_05_08_20_21_55.001,2.107300,38.384,2.129900,39.118,2.063200,36.979,2.075300,37.361
2026_05_08_20_21_56.000,2.107300,38.384,2.130100,39.125,2.063700,36.995,2.075500,37.368
2026_05_08_20_21_57.000,2.107600,38.394,2.130800,39.148,2.063600,36.992,2.075600,37.371
2026_05_08_20_21_58.010,2.108000,38.407,2.131300,39.164,2.064100,37.007,2.075500,37.368
2026_05_08_20_21_59.019,2.108100,38.410,2.131200,39.161,2.064400,37.017,2.075900,37.380
2026_05_08_20_22_00.000,2.108100,38.410,2.131200,39.161,2.064300,37.014,2.076000,37.383
2026_05_08_20_22_01.002,2.108000,38.407,2.131200,39.161,2.064100,37.007,2.076500,37.399
2026_05_08_20_22_02.008,2.108000,38.407,2.131100,39.158,2.064000,37.004,2.076400,37.396
2026_05_08_20_22_03.007,2.108300,38.417,2.131300,39.164,2.064400,37.017,2.076400,37.396
2026_05_08_20_22_04.005,2.108100,38.410,2.131300,39.164,2.064400,37.017,2.076700,37.406
2026_05_08_20_22_05.005,2.108400,38.420,2.131200,39.161,2.064100,37.007,2.076800,37.409
